Time,Open,High,Low,Last,Change,%Chg,Volume
9/1/2016,217.37,217.73,216.03,217.39,0.01,0.00%,97844200
8/31/2016,217.61,217.75,216.46,217.38,-0.62,-0.28%,85269400
8/30/2016,218.26,218.59,217.35,218,-0.36,-0.16%,58114500
8/29/2016,217.44,218.67,217.4,218.36,1.07,0.49%,70502096
8/26/2016,217.92,219.12,216.25,217.29,-0.41,-0.19%,122506304
8/25/2016,217.4,218.19,217.22,217.7,-0.15,-0.07%,69224704
8/24/2016,218.8,218.91,217.36,217.85,-1.12,-0.51%,71728896
8/23/2016,219.25,219.6,218.9,218.97,0.44,0.20%,53399100
8/22/2016,218.26,218.8,217.83,218.53,-0.01,0.00%,61368700
8/19/2016,218.31,218.75,217.74,218.54,-0.32,-0.15%,75442896
8/18/2016,218.34,218.9,218.21,218.86,0.49,0.22%,52989200
8/17/2016,218,218.53,217.02,218.37,0.41,0.19%,75134200
8/16/2016,218.6,218.68,217.96,217.96,-1.13,-0.52%,53213600
8/15/2016,218.89,219.5,218.88,219.09,0.63,0.29%,49813400
8/12/2016,218.29,218.71,217.99,218.46,-0.19,-0.09%,61313500
8/11/2016,218.26,218.94,217.95,218.65,1.01,0.46%,72504200
8/10/2016,218.31,218.4,217.23,217.64,-0.54,-0.25%,57939900
8/9/2016,218.13,218.76,217.8,218.18,0.13,0.06%,51251700
8/8/2016,218.4,218.52,217.74,218.05,-0.13,-0.06%,39906400
8/5/2016,217.21,218.23,217.07,218.18,1.77,0.82%,71892096
8/4/2016,216.31,216.78,214.25,216.41,0.23,0.11%,46585500
8/3/2016,215.48,216.24,215.13,216.18,0.63,0.29%,53993600
8/2/2016,216.65,216.83,214.57,215.55,-1.39,-0.64%,92295400
8/1/2016,217.19,217.65,216.41,216.94,-0.18,-0.08%,73311400
7/29/2016,216.46,217.54,216.13,217.12,0.35,0.16%,79519400
7/28/2016,216.29,217.11,215.75,216.77,0.25,0.12%,65035600
7/27/2016,217.19,217.27,215.62,216.52,-0.23,-0.11%,84083800
7/26/2016,216.53,217.17,215.76,216.75,0.1,0.05%,70080400
7/25/2016,217,217.06,215.97,216.65,-0.59,-0.27%,55873100
7/22/2016,216.41,217.3,216.1,217.24,0.97,0.45%,62787400
7/21/2016,216.96,217.22,215.75,216.27,-0.82,-0.38%,67777200
7/20/2016,216.75,217.37,216.24,217.09,0.9,0.42%,58159400
7/19/2016,215.92,216.23,215.63,216.19,-0.22,-0.10%,54345700
7/18/2016,215.97,216.6,215.67,216.41,0.58,0.27%,58725900
7/15/2016,216.78,217.01,215.31,215.83,-0.29,-0.13%,107155000
7/14/2016,216.4,216.67,215.66,216.12,1.2,0.56%,91230800
7/13/2016,215.44,215.45,214.35,214.92,-0.03,-0.01%,87324096
7/12/2016,214.53,215.3,213.43,214.95,1.55,0.73%,101275600
7/11/2016,213.19,214.07,212.95,213.4,0.75,0.35%,73633904
7/8/2016,211.05,212.94,210.78,212.65,3.12,1.49%,133970896
7/7/2016,209.87,210.65,208.63,209.53,-0.13,-0.06%,85593800
7/6/2016,207.83,209.8,207.06,209.66,1.25,0.60%,96021400
7/5/2016,208.95,209.08,207.71,208.41,-1.51,-0.72%,109803600
7/1/2016,209.36,210.49,209.29,209.92,0.44,0.21%,106055296
6/30/2016,207.21,209.54,206.56,209.48,2.82,1.36%,165022000
6/29/2016,204.84,206.93,204.72,206.66,3.46,1.70%,137328608
6/28/2016,201.48,203.23,201.12,203.2,3.6,1.80%,159382304
6/27/2016,201.59,201.6,198.65,199.6,-3.53,-1.74%,248988496
6/24/2016,203.63,210.85,202.72,203.13,-7.68,-3.64%,333443808
6/23/2016,209.81,210.87,209.27,210.81,2.71,1.30%,102731400
6/22/2016,208.65,209.5,207.93,208.1,-0.34,-0.16%,95560400
6/21/2016,208.3,208.92,207.78,208.44,0.59,0.28%,72461600
6/20/2016,208.82,209.61,207.75,207.85,1.33,0.64%,82789504
6/17/2016,207.17,207.2,205.75,206.52,-1.85,-0.89%,117055296
6/16/2016,206.73,208.57,205.59,208.37,0.62,0.30%,149532992
6/15/2016,208.54,209.36,207.53,207.75,-0.29,-0.14%,109124496
6/14/2016,208,208.74,206.92,208.04,-0.41,-0.20%,125059200
6/13/2016,209.36,210.37,208.35,208.45,-1.62,-0.77%,117751104
6/10/2016,210.46,210.86,209.43,210.07,-2.01,-0.95%,113829104
6/9/2016,211.51,212.22,211.19,212.08,-0.29,-0.14%,73786800
6/8/2016,211.84,212.52,211.69,212.37,0.69,0.33%,66170900
6/7/2016,211.53,212.34,211.5,211.68,0.33,0.16%,60974500
6/6/2016,210.7,211.77,210.51,211.35,1.07,0.51%,64887000
6/3/2016,210.25,210.69,208.86,210.28,-0.63,-0.30%,101757104
6/2/2016,209.8,210.93,209.24,210.91,0.64,0.30%,63044700
6/1/2016,209.12,210.48,208.89,210.27,0.43,0.20%,69936200
5/31/2016,210.56,210.69,209.18,209.84,-0.4,-0.19%,109879296
5/27/2016,209.53,210.25,209.47,210.24,0.9,0.43%,64211200
5/26/2016,209.44,209.71,208.97,209.34,0.06,0.03%,55280600
5/25/2016,208.67,209.77,207.87,209.28,1.41,0.68%,79221800
5/24/2016,206.17,208.24,206.14,207.87,2.66,1.30%,93537696
5/23/2016,205.51,205.84,204.99,205.21,-0.28,-0.14%,58682500
5/20/2016,204.92,206.1,204.86,205.49,1.29,0.63%,104990304
5/19/2016,204.06,204.54,202.78,204.2,-0.71,-0.35%,115430496
5/18/2016,204.44,206.3,203.63,204.91,0.06,0.03%,123493296
5/17/2016,206.46,206.8,204.23,204.85,-1.93,-0.93%,114924896
5/16/2016,204.96,207.34,204.89,206.78,2.02,0.99%,77486800
5/13/2016,206.21,206.86,204.38,204.76,-1.8,-0.87%,96474600
5/12/2016,207.29,207.49,205.37,206.56,0.06,0.03%,89586304
5/11/2016,207.91,208.54,206.5,206.5,-1.95,-0.94%,81726896
5/10/2016,206.72,208.5,206.64,208.45,2.56,1.24%,77472200
5/9/2016,205.57,206.4,205.36,205.89,0.17,0.08%,74374896
5/6/2016,204.06,205.77,203.88,205.72,0.75,0.37%,89315000
5/5/2016,205.56,205.98,204.47,204.97,-0.04,-0.02%,67619104
5/4/2016,204.99,205.85,204.42,205.01,-1.15,-0.56%,92243696
5/3/2016,206.52,206.8,205.28,206.16,-1.81,-0.87%,106422096
5/2/2016,206.92,208.18,206.41,207.97,1.64,0.79%,62187900
4/29/2016,206.72,207.13,205.03,206.33,-1.12,-0.54%,142424096
4/28/2016,208.46,209.76,206.96,207.45,-1.9,-0.91%,97216096
4/27/2016,208.47,209.81,208.05,209.35,0.43,0.21%,77329400
4/26/2016,209.04,209.52,208.36,208.92,0.31,0.15%,75864096
4/25/2016,208.26,208.66,207.54,208.61,-0.36,-0.17%,66166400
4/22/2016,208.55,209.29,207.91,208.97,0,0.00%,99251696
4/21/2016,210.12,210.25,208.65,208.97,-1.13,-0.54%,85694896
4/20/2016,209.95,210.92,209.39,210.1,0.2,0.10%,81100200
4/19/2016,209.74,210.2,208.94,209.9,0.66,0.32%,88316000
4/18/2016,207.14,209.28,207,209.24,1.46,0.70%,82530896
4/15/2016,208.01,208.17,207.4,207.78,-0.23,-0.11%,75761600
4/14/2016,208.07,208.6,207.6,208.01,0.01,0.00%,65212800
4/13/2016,207,208.1,206.84,208,2.08,1.01%,96336400
4/12/2016,204.22,206.25,203.7,205.92,1.9,0.93%,115350600
4/11/2016,205.25,206.07,203.91,204.02,-0.48,-0.23%,83757400
4/8/2016,205.34,205.85,203.87,204.5,0.55,0.27%,95040496
4/7/2016,205.14,205.56,203.09,203.95,-2.47,-1.20%,113859104
4/6/2016,204.29,206.49,203.98,206.42,2.23,1.09%,91839696
4/5/2016,204.67,206.26,203.89,204.19,-2.06,-1.00%,99662096
4/4/2016,206.83,207.07,205.89,206.25,-0.67,-0.32%,63496900
4/1/2016,204.35,207.14,203.98,206.92,1.4,0.68%,114423400
3/31/2016,205.91,206.41,205.33,205.52,-0.5,-0.24%,94584096
3/30/2016,206.3,206.87,205.59,206.02,0.9,0.44%,86365296
3/29/2016,202.76,205.25,202.4,205.12,1.88,0.93%,92922800
3/28/2016,203.61,203.86,202.7,203.24,0.12,0.06%,62408100
3/24/2016,202,203.16,201.74,203.12,-0.09,-0.04%,84360800
3/23/2016,204.11,204.33,203.01,203.21,-1.35,-0.66%,81052400
3/22/2016,203.76,205.23,203.57,204.56,-0.11,-0.05%,97471904
3/21/2016,204.07,204.94,203.8,204.67,0.29,0.14%,72926600
3/18/2016,204.17,204.78,203.8,204.38,-0.25,-0.12%,138372496
3/17/2016,203.24,205.23,202.77,204.63,1.29,0.63%,134278496
3/16/2016,201.6,203.82,201.55,203.34,1.17,0.58%,129303104
3/15/2016,201.36,202.53,201.05,202.17,-0.33,-0.16%,93169000
3/14/2016,202.16,203.04,201.77,202.5,-0.26,-0.13%,73611904
3/11/2016,201.26,202.81,199.52,202.76,3.22,1.61%,137964496
3/10/2016,199.96,201.07,197.38,199.54,0.16,0.08%,156838800
3/9/2016,199.36,199.79,198.43,199.38,0.98,0.49%,94801104
3/8/2016,199.32,199.92,198.21,198.4,-2.19,-1.09%,123974800
3/7/2016,199.34,201.07,199.25,200.59,0.16,0.08%,100219000
3/4/2016,200.01,201.35,199.03,200.43,0.65,0.33%,129293600
3/3/2016,198.79,199.8,198.11,199.78,0.78,0.39%,95172096
3/2/2016,197.74,199.06,197.25,199,0.89,0.45%,102414896
3/1/2016,195.01,198.21,194.45,198.11,4.55,2.35%,141799696
2/29/2016,195.11,196.23,193.33,193.56,-1.53,-0.78%,125918000
2/26/2016,196.57,196.68,194.9,195.09,-0.45,-0.23%,129833600
2/25/2016,193.73,195.55,192.83,195.54,2.34,1.21%,110728200
2/24/2016,190.63,193.53,189.32,193.2,0.88,0.46%,150812096
2/23/2016,194,194.32,192.18,192.32,-2.46,-1.26%,111455296
2/22/2016,193.87,194.95,193.79,194.78,2.78,1.45%,103640200
2/19/2016,191.17,192.18,190.45,192,-0.09,-0.05%,114792896
2/18/2016,193.2,193.27,191.72,192.09,-0.79,-0.41%,102343000
2/17/2016,191.16,193.32,191.01,192.88,3.1,1.63%,136009504
2/16/2016,188.77,189.81,187.63,189.78,3.15,1.69%,120250704
2/12/2016,184.96,186.65,183.96,186.63,3.77,2.06%,127632400
2/11/2016,182.34,184.1,181.09,182.86,-2.41,-1.30%,219058208
2/10/2016,186.41,188.34,185.12,185.27,-0.16,-0.09%,148214304
2/9/2016,183.36,186.94,183.2,185.43,0.01,0.01%,184512608
2/8/2016,185.77,186.12,182.8,185.42,-2.53,-1.35%,191526496
2/5/2016,190.99,191.67,187.2,187.95,-3.65,-1.91%,180788304
2/4/2016,190.71,192.75,189.96,191.6,0.3,0.16%,139531696
2/3/2016,191.41,191.78,187.1,191.3,1.14,0.60%,205054896
2/2/2016,191.96,191.97,189.54,190.16,-3.49,-1.80%,182564896
2/1/2016,192.53,194.58,191.84,193.65,-0.07,-0.04%,136061504
1/29/2016,190.02,193.88,189.88,193.72,4.61,2.44%,210526000
1/28/2016,189.96,190.2,187.16,189.11,0.98,0.52%,143798704
1/27/2016,189.58,191.56,187.06,188.13,-2.07,-1.09%,185681600
1/26/2016,188.42,190.53,188.02,190.2,2.56,1.36%,141036800
1/25/2016,189.92,190.15,187.41,187.64,-2.88,-1.51%,130371600
1/22/2016,189.78,190.76,188.88,190.52,3.83,2.05%,168319600
1/21/2016,186.21,188.87,184.64,186.69,1.04,0.56%,195772992
1/20/2016,185.03,187.5,181.02,185.65,-2.41,-1.28%,286547712
1/19/2016,189.96,190.11,186.2,188.06,0.25,0.13%,195243808
1/15/2016,186.77,188.76,185.52,187.81,-4.12,-2.15%,324846016
1/14/2016,189.55,193.26,187.66,191.93,3.1,1.64%,240795504
1/13/2016,194.45,194.86,188.38,188.83,-4.83,-2.49%,221168608
1/12/2016,193.82,194.55,191.14,193.66,1.55,0.81%,172330400
1/11/2016,193.01,193.41,189.82,192.11,0.19,0.10%,187941408
1/8/2016,195.19,195.85,191.58,191.92,-2.13,-1.10%,209817104
1/7/2016,195.33,197.44,193.59,194.05,-4.77,-2.40%,213435904
1/6/2016,198.34,200.06,197.6,198.82,-2.54,-1.26%,152112608
1/5/2016,201.4,201.9,200.05,201.36,0.34,0.17%,110845800
1/4/2016,200.49,201.03,198.59,201.02,-2.85,-1.40%,222353504
12/31/2015,205.13,205.89,203.87,203.87,-2.06,-1.00%,114877800
12/30/2015,207.11,207.21,205.76,205.93,-1.47,-0.71%,63317600
12/29/2015,206.51,207.79,206.47,207.4,2.19,1.07%,92640600
12/28/2015,204.86,205.26,203.94,205.21,-0.47,-0.23%,65899900
12/24/2015,205.72,206.33,205.42,205.68,-0.34,-0.17%,48542100
12/23/2015,204.69,206.07,204.58,206.02,2.52,1.24%,110987296
12/22/2015,202.72,203.85,201.55,203.5,1.83,0.91%,111026200
12/21/2015,201.41,201.88,200.09,201.67,1.65,0.82%,99094304
12/18/2015,202.77,202.93,199.83,200.02,-4.84,-2.36%,251393408
12/17/2015,208.4,208.48,204.84,204.86,-3.17,-1.52%,173092496
12/16/2015,206.37,208.39,204.8,208.03,3,1.46%,197016704
12/15/2015,204.7,206.11,202.87,205.03,2.13,1.05%,154069504
12/14/2015,202.07,203.05,199.95,202.9,1.02,0.51%,182385104
12/11/2015,203.35,204.14,201.51,201.88,-3.99,-1.94%,211173296
12/10/2015,205.42,207.43,205.14,205.87,0.53,0.26%,116128800
12/9/2015,206.19,208.68,204.18,205.34,-1.61,-0.78%,162401504
12/8/2015,206.49,208.29,205.78,206.95,-1.4,-0.67%,103372304
12/7/2015,209.23,209.73,207.2,208.35,-1.27,-0.61%,102027104
12/4/2015,206.08,209.97,205.93,209.62,4.01,1.95%,192915296
12/3/2015,208.83,209.15,204.75,205.61,-2.92,-1.40%,166224096
12/2/2015,210.62,211,208.23,208.53,-2.15,-1.02%,108441200
12/1/2015,209.44,210.82,209.11,210.68,1.99,0.95%,97858400
11/30/2015,209.75,209.89,208.56,208.69,-0.87,-0.42%,112822704
11/27/2015,209.43,209.8,208.86,209.56,0.24,0.11%,37317700
11/25/2015,209.5,209.74,209.01,209.32,-0.03,-0.01%,51980000
11/24/2015,207.87,209.83,207.41,209.35,0.28,0.13%,98819904
11/23/2015,209.38,209.98,208.52,209.07,-0.24,-0.11%,64931100
11/20/2015,209.45,210.12,208.86,209.31,0.76,0.36%,94011504
11/19/2015,208.59,209.05,208.2,208.55,-0.18,-0.09%,88220400
11/18/2015,206.04,208.9,205.99,208.73,3.26,1.59%,121342496
11/17/2015,205.99,207.04,204.88,205.47,-0.15,-0.07%,121123696
11/16/2015,202.32,205.69,202.18,205.62,3.08,1.52%,117645200
11/13/2015,204.35,204.67,202.44,202.54,-2.3,-1.12%,153576992
11/12/2015,206.5,207.06,204.82,204.84,-2.9,-1.40%,121314896
11/11/2015,208.88,208.94,207.66,207.74,-0.82,-0.39%,67845904
11/10/2015,207.51,208.6,207.19,208.56,0.48,0.23%,75874496
11/9/2015,209.31,209.49,206.95,208.08,-1.96,-0.93%,131008704
11/6/2015,209.74,210.32,208.46,210.04,-0.11,-0.05%,110471400
11/5/2015,210.43,210.98,209.09,210.15,-0.21,-0.10%,78408704
11/4/2015,211.35,211.5,209.72,210.36,-0.64,-0.30%,96224496
11/3/2015,209.97,211.66,209.7,211,0.61,0.29%,95246000
11/2/2015,208.32,210.62,208.17,210.39,2.46,1.18%,86270800
10/30/2015,209.06,209.44,207.74,207.93,-0.9,-0.43%,131077000
10/29/2015,208.35,209.27,208.21,208.83,-0.12,-0.06%,90525400
10/28/2015,207,208.98,206.21,208.95,2.35,1.14%,135906704
10/27/2015,206.2,207,205.79,206.6,-0.4,-0.19%,77905696
10/26/2015,207.3,207.37,206.56,207,-0.51,-0.25%,69032896
10/23/2015,207.25,207.95,206.3,207.51,2.25,1.10%,144442304
10/22/2015,202.98,205.51,201.85,205.26,3.41,1.69%,174911600
10/21/2015,203.61,203.79,201.65,201.85,-1.24,-0.61%,102038000
10/20/2015,202.85,203.84,202.55,203.09,-0.28,-0.14%,78448496
10/19/2015,202.5,203.37,202.13,203.37,0.1,0.05%,76523904
10/16/2015,202.83,203.29,201.92,203.27,0.92,0.45%,114580000
10/15/2015,200.08,202.36,199.64,202.35,3.06,1.54%,134142200
10/14/2015,200.18,200.87,198.94,199.29,-0.96,-0.48%,99106096
10/13/2015,200.65,202.16,200.05,200.25,-1.27,-0.63%,88038704
10/12/2015,201.42,201.76,200.91,201.52,0.19,0.09%,56395600
10/9/2015,201.38,201.9,200.58,201.33,0.12,0.06%,107938000
10/8/2015,198.95,201.55,198.59,201.21,1.8,0.90%,153055200
10/7/2015,198.9,199.82,197.48,199.41,1.62,0.82%,124307200
10/6/2015,198.31,198.98,197,197.79,-0.68,-0.34%,110274496
10/5/2015,196.46,198.74,196.33,198.47,3.47,1.78%,126320800
10/2/2015,189.77,195.03,189.12,195,2.87,1.49%,211003104
10/1/2015,192.08,192.49,189.82,192.13,0.5,0.26%,131078896
9/30/2015,190.37,191.83,189.44,191.63,3.51,1.87%,163452000
9/29/2015,188.27,189.74,186.93,188.12,0.11,0.06%,159045504
9/28/2015,191.78,191.91,187.64,188.01,-4.84,-2.51%,178515808
9/25/2015,194.64,195,191.81,192.85,-0.05,-0.03%,155054704
9/24/2015,192.15,193.45,190.56,192.9,-0.7,-0.36%,159378800
9/23/2015,194.11,194.67,192.91,193.6,-0.31,-0.16%,92790600
9/22/2015,193.88,194.46,192.56,193.91,-2.55,-1.30%,153890800
9/21/2015,196.44,197.68,195.21,196.46,1.01,0.52%,105726200
9/18/2015,195.71,198.68,194.96,195.45,-4.28,-2.14%,223657408
9/17/2015,200.02,202.89,199.28,199.73,-0.45,-0.22%,276046496
9/16/2015,198.82,200.41,198.41,200.18,1.72,0.87%,99581504
9/15/2015,196.61,198.99,195.96,198.46,2.45,1.25%,113806200
9/14/2015,196.95,197.01,195.43,196.01,-0.73,-0.37%,79451904
9/11/2015,195.38,196.82,194.53,196.74,0.89,0.45%,119691104
9/10/2015,194.56,197.22,194.25,195.85,1.06,0.54%,158610800
9/9/2015,199.32,199.47,194.35,194.79,-2.64,-1.34%,149347504
9/8/2015,195.94,197.61,195.17,197.43,4.84,2.51%,116025600
9/4/2015,192.85,193.86,191.61,192.59,-2.96,-1.51%,207080896
9/3/2015,196.26,198.05,194.96,195.55,0.14,0.07%,152087808
9/2/2015,194.62,195.46,192.42,195.41,3.64,1.90%,160269296
9/1/2015,193.12,194.77,190.73,191.77,-5.9,-2.98%,256000304
8/31/2015,198.11,199.13,197.01,197.67,-1.61,-0.81%,163298800
8/28/2015,198.5,199.84,197.92,199.28,0.01,0.01%,160414304
8/27/2015,197.02,199.42,195.21,199.27,4.81,2.47%,274143808
8/26/2015,192.08,194.79,188.37,194.46,7.19,3.84%,339256800
8/25/2015,195.43,195.45,186.92,187.27,-2.28,-1.20%,369832896
8/24/2015,187.49,197.48,182.4,189.55,-8.08,-4.09%,507243712
8/21/2015,201.73,203.94,197.52,197.63,-6.34,-3.11%,346588288
8/20/2015,206.51,208.29,203.9,203.97,-4.35,-2.09%,194327904
8/19/2015,209.09,210.01,207.35,208.32,-1.66,-0.79%,172945904
8/18/2015,210.26,210.68,209.7,209.98,-0.61,-0.29%,71692600
8/17/2015,208.71,210.59,208.16,210.59,1.17,0.56%,79072600
8/14/2015,208.43,209.51,208.26,209.42,0.76,0.36%,72786496
8/13/2015,208.73,209.55,208.01,208.66,-0.26,-0.12%,89383200
8/12/2015,207.11,209.14,205.36,208.92,0.25,0.12%,172123600
8/11/2015,208.97,209.47,207.76,208.67,-1.9,-0.90%,126081296
8/10/2015,209.28,210.67,209.28,210.57,2.62,1.26%,80270600
8/7/2015,208.16,208.34,206.87,207.95,-0.4,-0.19%,117857904
8/6/2015,210.29,210.42,207.65,208.35,-1.72,-0.82%,116030704
8/5/2015,210.45,211.31,209.73,210.07,0.69,0.33%,85786800
8/4/2015,209.7,210.25,208.8,209.38,-0.41,-0.20%,81820800
8/3/2015,210.46,210.53,208.65,209.79,-0.71,-0.34%,113965600
7/31/2015,211.42,211.45,210.16,210.5,-0.32,-0.15%,103266800
7/30/2015,210.16,211.02,209.42,210.82,0.05,0.02%,91304304
7/29/2015,209.48,211.04,209.31,210.77,1.44,0.69%,105791200
7/28/2015,207.79,209.5,206.8,209.33,2.54,1.23%,123544800
7/27/2015,206.94,207.55,206.26,206.79,-1.21,-0.58%,132361000
7/24/2015,210.3,210.37,207.6,208,-2.18,-1.04%,117754896
7/23/2015,211.53,211.65,209.75,210.18,-1.19,-0.56%,90509104
7/22/2015,210.93,211.77,210.89,211.37,-0.38,-0.18%,88667904
7/21/2015,212.43,212.74,211.39,211.75,-0.84,-0.40%,77965000
7/20/2015,212.75,213.18,212.21,212.59,0.11,0.05%,70446800
7/17/2015,212.29,212.55,211.8,212.48,0.18,0.08%,89029904
7/16/2015,211.87,212.3,211.58,212.3,1.69,0.80%,106683200
7/15/2015,210.73,211.28,210.04,210.61,-0.07,-0.03%,97914096
7/14/2015,209.72,211.05,209.65,210.68,0.91,0.43%,81709600
7/13/2015,208.99,209.9,208.94,209.77,2.29,1.10%,106069400
7/10/2015,207.29,207.98,204.95,207.48,2.58,1.26%,129456896
7/9/2015,207.04,207.35,204.77,204.9,0.37,0.18%,144112992
7/8/2015,206.76,206.76,204.25,204.53,-3.49,-1.68%,164020000
7/7/2015,206.96,208.17,204.11,208.02,1.3,0.63%,173820192
7/6/2015,205.77,207.65,205.53,206.72,-0.59,-0.28%,117975296
7/2/2015,208.07,208.27,206.81,207.31,-0.19,-0.09%,104373600
7/1/2015,207.73,208.03,206.56,207.5,1.65,0.80%,135979808
6/30/2015,207.26,207.32,205.28,205.85,0.43,0.21%,182925104
6/29/2015,208.05,209.83,205.33,205.42,-4.4,-2.10%,202621296
6/26/2015,210.29,210.58,209.16,209.82,-0.04,-0.02%,104174800
6/25/2015,211.11,211.25,209.77,209.86,-0.64,-0.30%,97107296
6/24/2015,211.72,212.17,210.47,210.5,-1.54,-0.73%,92307296
6/23/2015,212.14,212.44,211.57,212.04,0.15,0.07%,68476800
6/22/2015,211.91,212.59,211.64,211.89,1.08,0.51%,70696000
6/19/2015,211.46,211.55,210.36,210.81,-1.97,-0.93%,130478600
6/18/2015,211.31,213.34,210.63,212.78,2.19,1.04%,165867904
6/17/2015,210.59,211.32,209.36,210.59,0.34,0.16%,126708600
6/16/2015,208.93,210.35,208.72,210.25,1.14,0.55%,85308200
6/15/2015,208.64,209.45,207.79,209.11,-0.9,-0.43%,124384200
6/12/2015,210.64,211.48,209.68,210.01,-1.62,-0.77%,137094496
6/11/2015,211.48,212.09,211.2,211.63,0.68,0.32%,73876400
6/10/2015,209.37,211.41,209.3,210.95,2.5,1.20%,134551296
6/9/2015,208.45,209.1,207.69,208.45,-0.03,-0.01%,105034896
6/8/2015,209.65,209.82,208.39,208.48,-1.29,-0.61%,89063296
6/5/2015,209.95,210.58,208.98,209.77,-0.36,-0.17%,121704600
6/4/2015,211.07,211.86,209.75,210.13,-1.79,-0.84%,151882800
6/3/2015,212,212.67,211.33,211.92,0.56,0.26%,87820896
6/2/2015,211.02,212.19,210.27,211.36,-0.21,-0.10%,91531000
6/1/2015,211.94,212.34,210.62,211.57,0.43,0.20%,93338704
5/29/2015,212.38,212.43,210.82,211.14,-1.32,-0.62%,124919600
5/28/2015,212.33,212.59,211.63,212.46,-0.24,-0.11%,74974496
5/27/2015,211.25,212.98,210.76,212.7,2,0.95%,93213904
5/26/2015,212.4,212.91,210.2,210.7,-2.29,-1.08%,124308600
5/22/2015,213.04,213.54,212.91,212.99,-0.51,-0.24%,57433400
5/21/2015,212.7,213.75,212.51,213.5,0.62,0.29%,64764500
5/20/2015,213.15,213.78,212.5,212.88,-0.15,-0.07%,76857504
5/19/2015,213.19,213.57,212.69,213.03,-0.07,-0.03%,72114600
5/18/2015,212.24,213.4,212.16,213.1,0.66,0.31%,74549600
5/15/2015,212.45,212.61,211.86,212.44,0.23,0.11%,76510096
5/14/2015,211.24,212.32,210.91,212.21,2.19,1.04%,95934000
5/13/2015,210.47,211.22,209.74,210.02,0.04,0.02%,94667904
5/12/2015,209.61,210.63,208.62,209.98,-0.63,-0.30%,119727504
5/11/2015,211.57,211.89,210.52,210.61,-1.01,-0.48%,75708000
5/8/2015,210.88,211.86,210.78,211.62,2.75,1.32%,155877200
5/7/2015,207.92,209.38,207.52,208.87,0.83,0.40%,88244896
5/6/2015,209.56,209.93,206.76,208.04,-0.86,-0.41%,135060096
5/5/2015,211.03,211.46,208.73,208.9,-2.42,-1.15%,113326096
5/4/2015,211.23,212.02,211.1,211.32,0.6,0.28%,70927200
5/1/2015,209.4,210.77,209.28,210.72,2.26,1.08%,103399696
4/30/2015,209.88,210.35,207.62,208.46,-2.11,-1.00%,161304800
4/29/2015,210.37,211.29,209.6,210.57,-0.87,-0.41%,125684800
4/28/2015,210.74,211.5,209.33,211.44,0.67,0.32%,86863504
4/27/2015,212.33,212.48,210.54,210.77,-0.88,-0.42%,79358096
4/24/2015,211.66,211.97,211.11,211.65,0.49,0.23%,61327300
4/23/2015,210.15,211.94,210.01,211.16,0.53,0.25%,102585904
4/22/2015,210.01,210.85,208.9,210.63,1.03,0.49%,78264600
4/21/2015,210.67,210.86,209.24,209.6,-0.25,-0.12%,72559800
4/20/2015,209.06,210.25,208.96,209.85,1.9,0.91%,92189400
4/17/2015,208.94,209.23,207.01,207.95,-2.42,-1.15%,191113200
4/16/2015,210.03,210.98,209.79,210.37,-0.06,-0.03%,68934800
4/15/2015,210.05,211.04,209.95,210.43,0.94,0.45%,99529296
4/14/2015,208.85,209.71,208.1,209.49,0.4,0.19%,75099800
4/13/2015,209.87,210.63,209.03,209.09,-0.95,-0.45%,74436496
4/10/2015,209.2,210.09,208.96,210.04,1.14,0.55%,72722896
4/9/2015,207.78,209.18,207.19,208.9,0.92,0.44%,85548800
4/8/2015,207.55,208.51,207.08,207.98,0.7,0.34%,89351904
4/7/2015,207.86,208.76,207.24,207.28,-0.55,-0.26%,81236304
4/6/2015,205.37,208.45,205.21,207.83,1.39,0.67%,114368096
4/2/2015,205.62,206.98,205.4,206.44,0.74,0.36%,86900304
4/1/2015,206.39,206.42,204.51,205.7,-0.73,-0.35%,137303392
3/31/2015,207.26,208.1,206.36,206.43,-1.82,-0.87%,126768704
3/30/2015,206.98,208.61,206.96,208.25,2.51,1.22%,96180304
3/27/2015,205.13,205.95,204.9,205.74,0.47,0.23%,118938896
3/26/2015,204.96,206.37,204.12,205.27,-0.49,-0.24%,153067200
3/25/2015,209.07,209.35,205.71,205.76,-3.06,-1.47%,159521600
3/24/2015,209.85,210.4,208.74,208.82,-1.18,-0.56%,77805296
3/23/2015,210.42,211.11,210,210,-0.41,-0.19%,71784496
3/20/2015,209.71,211.02,209.49,210.41,0.91,0.43%,177715008
3/19/2015,209.96,210.47,209.03,209.5,-0.96,-0.46%,117917200
3/18/2015,207.39,211.27,206.62,210.46,2.5,1.20%,228808608
3/17/2015,207.74,208.42,206.98,207.96,-0.62,-0.30%,94510400
3/16/2015,206.71,208.69,205.86,208.58,2.75,1.34%,136099200
3/13/2015,206.77,207.93,204.58,205.83,-1.27,-0.61%,162410896
3/12/2015,205.26,207.18,205.2,207.1,2.6,1.27%,93993504
3/11/2015,205.29,205.5,204.4,204.5,-0.48,-0.23%,110145696
3/10/2015,206.7,206.81,204.93,204.98,-3.38,-1.62%,157121104
3/9/2015,207.73,208.79,207.55,208.36,0.86,0.41%,89818896
3/6/2015,209.42,209.94,207.1,207.5,-2.96,-1.41%,188127904
3/5/2015,210.61,210.8,209.85,210.46,0.23,0.11%,76872896
