"id","attachment","total_limit","total_premium","layer_number","price_per_million","rate_relativity","industry_vertical","region","sic_code"
261,1.5e+07,10000000,207921,1,20792.1,0.627055038954511,"M&A/General Industries","MW","2821"
261,2.5e+07,5000000,105000,2,21000,1.00999899000101,"M&A/General Industries","MW","2821"
261,3e+07,15000000,250558,3,16703.8666666667,0.795422222222222,"M&A/General Industries","MW","2821"
261,4.5e+07,15000000,175500,4,11700,0.700436625451991,"M&A/General Industries","MW","2821"
261,6e+07,15000000,110000,5,7333.33333333333,0.626780626780627,"M&A/General Industries","MW","2821"
261,7.5e+07,10000000,63107,6,6310.7,0.86055,"M&A/General Industries","MW","2821"
261,8.5e+07,15000000,84713,7,5647.53333333333,0.894913929252434,"M&A/General Industries","MW","2821"
262,0,15000000,733875,0,48925,NA,"Retail & Distribution","MW","5912"
262,2.15e+08,15000000,618000,1,41200,0.842105263157895,"Retail & Distribution","MW","5912"
262,2.3e+08,65000000,1137698,2,17503.0461538462,0.424831217326363,"Retail & Distribution","MW","5912"
262,2.95e+08,40000000,679875,3,16996.875,0.971080967884272,"Retail & Distribution","MW","5912"
262,3.35e+08,65000000,993990,4,15292.1538461538,0.899703848275277,"Retail & Distribution","MW","5912"
273,0,10000000,399933,0,39993.3,NA,"Retail & Distribution","NE","5181"
273,1e+07,15000000,103302,1,6886.8,0.172198843306254,"Retail & Distribution","NE","5181"
273,2.5e+07,15000000,62100,2,4140,0.601150026136958,"Retail & Distribution","NE","5181"
273,4e+07,10000000,25755,3,2575.5,0.622101449275362,"Retail & Distribution","NE","5181"
274,0,10000000,110812,0,11081.2,NA,"Retail & Distribution","NE","2082"
274,1e+07,15000000,49249,1,3283.26666666667,0.296291617033053,"Retail & Distribution","NE","2082"
274,2.5e+07,25000000,47975,2,1919,0.584478872667465,"Retail & Distribution","NE","2082"
275,0,10000000,539678,0,53967.8,NA,"Retail & Distribution","NE","5181"
275,1e+07,15000000,207793,1,13852.8666666667,0.25668762978418,"Retail & Distribution","NE","5181"
275,2.5e+07,25000000,123321,2,4932.84,0.356088029914386,"Retail & Distribution","NE","5181"
278,0,10000000,106441,0,10644.1,NA,"Tech Media Telecom","NE","3674"
278,1e+07,15000000,128000,1,8533.33333333333,0.801696088286782,"Tech Media Telecom","NE","3674"
278,2.5e+07,25000000,95997,2,3839.88,0.4499859375,"Tech Media Telecom","NE","3674"
278,5e+07,50000000,131950,3,2639,0.687261060241466,"Tech Media Telecom","NE","3674"
279,0,15000000,170387,0,11359.1333333333,NA,"Retail & Distribution","NE",""
279,1.5e+07,10000000,65500,1,6550,0.576628498653066,"Retail & Distribution","NE",""
279,2.5e+07,25000000,63831,2,2553.24,0.389807633587786,"Retail & Distribution","NE",""
279,5e+07,50000000,79646,3,1592.92,0.623881812912221,"Retail & Distribution","NE",""
281,0,30000000,144482,0,4816.06666666667,NA,"Health & Life Sciences: Life Sciences","MW","3089"
281,3e+07,50000000,137500,1,2750,0.57100538475381,"Health & Life Sciences: Life Sciences","MW","3089"
281,5e+07,20000000,50000,2,2500,0.909090909090909,"Health & Life Sciences: Life Sciences","MW","3089"
283,0,10000000,494059,0,49405.9,NA,"Retail & Distribution","MW","2015"
283,1e+07,15000000,222000,1,14800,0.299559364367414,"Retail & Distribution","MW","2015"
283,2.5e+07,25000000,222000,2,8880,0.6,"Retail & Distribution","MW","2015"
283,5e+07,25000000,97000,3,3880,0.436936936936937,"Retail & Distribution","MW","2015"
283,7.5e+07,25000000,77500,4,3100,0.798969072164949,"Retail & Distribution","MW","2015"
283,1e+08,25000000,69675,5,2787,0.899032258064516,"Retail & Distribution","MW","2015"
284,0,10000000,825000,0,82500,NA,"M&A/General Industries","MW","3271"
284,1e+07,15000000,566721,1,37781.4,0.457956363636364,"M&A/General Industries","MW","3271"
284,2.5e+07,10000000,230000,2,23000,0.608765159575876,"M&A/General Industries","MW","3271"
284,3.5e+07,10000000,198495,3,19849.5,0.863021739130435,"M&A/General Industries","MW","3271"
284,4.5e+07,15000000,268700,4,17913.3333333333,0.902457660562399,"M&A/General Industries","MW","3271"
284,6e+07,22500000,323950,5,14397.7777777778,0.803746433444982,"M&A/General Industries","MW","3271"
284,1e+08,17500000,206153,6,11780.1714285714,0.818193724781161,"M&A/General Industries","MW","3271"
284,1.5e+08,50000000,490834,7,9816.68,0.833322338263329,"M&A/General Industries","MW","3271"
284,2e+08,20000000,185220,8,9261,0.943394304388042,"M&A/General Industries","MW","3271"
285,0,10000000,185310,0,18531,NA,"REHL: Food & Beverage Manufacturing","MW",""
285,1e+07,15000000,137000,1,9133.33333333333,0.492867807098016,"REHL: Food & Beverage Manufacturing","MW",""
285,2.5e+07,10000000,58000,2,5800,0.635036496350365,"REHL: Food & Beverage Manufacturing","MW",""
285,3.5e+07,40000000,152600,3,3815,0.657758620689655,"REHL: Food & Beverage Manufacturing","MW",""
285,7.5e+07,25000000,75941,4,3037.64,0.796235910878113,"REHL: Food & Beverage Manufacturing","MW",""
287,0,10000000,765757,0,76575.7,NA,"M&A/General Industries","MW","3089"
287,1e+07,15000000,498270,1,33218,0.433792965653595,"M&A/General Industries","MW","3089"
287,2.5e+07,15000000,372210,2,24814,0.747004636040701,"M&A/General Industries","MW","3089"
287,4e+07,15000000,266355,3,17757,0.715604094462803,"M&A/General Industries","MW","3089"
287,5.5e+07,10000000,161888,4,16188.8,0.91168553246607,"M&A/General Industries","MW","3089"
287,6.5e+07,15000000,190000,5,12666.6666666667,0.782433946102655,"M&A/General Industries","MW","3089"
287,8e+07,10000000,117000,6,11700,0.923684210526316,"M&A/General Industries","MW","3089"
287,9e+07,20000000,223340,7,11167,0.954444444444444,"M&A/General Industries","MW","3089"
287,1.1e+08,15000000,162000,8,10800,0.967135309393749,"M&A/General Industries","MW","3089"
287,1.25e+08,10000000,103420,9,10342,0.957592592592593,"M&A/General Industries","MW","3089"
287,1.35e+08,20000000,189340,10,9467,0.91539354090118,"M&A/General Industries","MW","3089"
287,1.55e+08,50000000,445500,11,8910,0.941164043519594,"M&A/General Industries","MW","3089"
291,0,10000000,265723,0,26572.3,NA,"REHL: Food & Beverage Manufacturing","MW","2099"
291,1e+07,15000000,68500,1,4566.66666666667,0.17185816307458,"REHL: Food & Beverage Manufacturing","MW","2099"
291,2.5e+07,10000000,28785,2,2878.5,0.630328467153285,"REHL: Food & Beverage Manufacturing","MW","2099"
291,3.5e+07,15000000,33027,3,2201.8,0.764912280701754,"REHL: Food & Beverage Manufacturing","MW","2099"
293,0,10000000,435193,0,43519.3,NA,"Health & Life Sciences: Life Sciences","MW","7352"
293,1e+07,10000000,250850,1,25085,0.576410925727206,"Health & Life Sciences: Life Sciences","MW","7352"
293,2e+07,10000000,125925,2,12592.5,0.501993223041658,"Health & Life Sciences: Life Sciences","MW","7352"
293,3e+07,10000000,81975,3,8197.5,0.650982727814175,"Health & Life Sciences: Life Sciences","MW","7352"
293,4e+07,10000000,59255,4,5925.5,0.722842329978652,"Health & Life Sciences: Life Sciences","MW","7352"
293,5e+07,10000000,50000,5,5000,0.843810648890389,"Health & Life Sciences: Life Sciences","MW","7352"
293,6e+07,10000000,48000,6,4800,0.96,"Health & Life Sciences: Life Sciences","MW","7352"
293,7e+07,10000000,45000,7,4500,0.9375,"Health & Life Sciences: Life Sciences","MW","7352"
296,0,5000000,500112,0,100022.4,NA,"Financial Institutions & Professional Services","MW",""
296,1e+07,5000000,101000,1,20200,0.201954762133282,"Financial Institutions & Professional Services","MW",""
296,1.5e+07,5000000,72750,2,14550,0.72029702970297,"Financial Institutions & Professional Services","MW",""
296,2e+07,5000000,46900,3,9380,0.6446735395189,"Financial Institutions & Professional Services","MW",""
296,2.5e+07,15000000,80246,4,5349.73333333333,0.570334044065387,"Financial Institutions & Professional Services","MW",""
297,0,25000000,85169,0,3406.76,NA,"Financial Institutions & Professional Services","MW","6331"
297,2.5e+07,25000000,45000,1,1800,0.528361258204276,"Financial Institutions & Professional Services","MW","6331"
297,5e+07,50000000,63630,2,1272.6,0.707,"Financial Institutions & Professional Services","MW","6331"
307,0,10000000,3e+05,0,30000,NA,"M&A/General Industries","SE",""
307,1e+07,15000000,165000,1,11000,0.366666666666667,"M&A/General Industries","SE",""
307,2.5e+07,25000000,133130,2,5325.2,0.484109090909091,"M&A/General Industries","SE",""
307,5e+07,25000000,87900,3,3516,0.660256891759934,"M&A/General Industries","SE",""
307,7.5e+07,25000000,60000,4,2400,0.68259385665529,"M&A/General Industries","SE",""
307,1e+08,125000000,262520,5,2100.16,0.875066666666667,"M&A/General Industries","SE",""
307,1e+09,25000000,52495,6,2099.8,0.999828584488801,"M&A/General Industries","SE",""
308,0,10000000,701000,0,70100,NA,"REHL: Real Estate","SE","7312"
308,1e+07,20000000,399968,1,19998.4,0.285283880171184,"REHL: Real Estate","SE","7312"
308,3e+07,15000000,119825,2,7988.33333333333,0.399448622556471,"REHL: Real Estate","SE","7312"
309,0,10000000,820700,0,82070,NA,"Retail & Distribution","SE","5411"
309,1e+07,10000000,450000,1,45000,0.548312416230048,"Retail & Distribution","SE","5411"
309,2e+07,10000000,235000,2,23500,0.522222222222222,"Retail & Distribution","SE","5411"
309,3e+07,10000000,155000,3,15500,0.659574468085106,"Retail & Distribution","SE","5411"
309,4e+07,10000000,102000,4,10200,0.658064516129032,"Retail & Distribution","SE","5411"
309,5e+07,15000000,105000,5,7000,0.686274509803922,"Retail & Distribution","SE","5411"
309,6.5e+07,15000000,91500,6,6100,0.871428571428571,"Retail & Distribution","SE","5411"
309,8e+07,20000000,112000,7,5600,0.918032786885246,"Retail & Distribution","SE","5411"
309,1e+08,25000000,128500,8,5140,0.917857142857143,"Retail & Distribution","SE","5411"
309,1.25e+08,25000000,128475,9,5139,0.999805447470817,"Retail & Distribution","SE","5411"
310,0,5000000,518294,0,103658.8,NA,"M&A/General Industries","SE","8742"
310,5e+06,5000000,213011,1,42602.2,0.410984885026645,"M&A/General Industries","SE","8742"
310,1e+07,10000000,252500,2,25250,0.592692396167334,"M&A/General Industries","SE","8742"
310,2e+07,10000000,103000,3,10300,0.407920792079208,"M&A/General Industries","SE","8742"
311,0,15000000,4295000,0,286333.333333333,NA,"M&A/General Industries","SE","7342"
311,1.5e+07,10000000,1887825,1,188782.5,0.659310244470314,"M&A/General Industries","SE","7342"
311,2.5e+07,10000000,681190,2,68119,0.360833234012687,"M&A/General Industries","SE","7342"
311,3.5e+07,15000000,784000,3,52266.6666666667,0.767284702750579,"M&A/General Industries","SE","7342"
311,5e+07,10000000,455000,4,45500,0.870535714285714,"M&A/General Industries","SE","7342"
311,6e+07,5000000,209250,5,41850,0.91978021978022,"M&A/General Industries","SE","7342"
311,6.5e+07,10000000,350000,6,35000,0.836320191158901,"M&A/General Industries","SE","7342"
311,7.5e+07,10000000,250000,7,25000,0.714285714285714,"M&A/General Industries","SE","7342"
312,0,10000000,191949,0,19194.9,NA,"Tech Media Telecom","SE","5045"
312,1e+07,15000000,150445,1,10029.6666666667,0.522517265870969,"Tech Media Telecom","SE","5045"
312,2.5e+07,75000000,314563,2,4194.17333333333,0.418176742331084,"Tech Media Telecom","SE","5045"
314,0,2000000,465000,0,232500,NA,"Transportation & Logistics","W",""
314,3e+06,2000000,255000,1,127500,0.548387096774194,"Transportation & Logistics","W",""
314,5e+06,1000000,1e+05,2,1e+05,0.784313725490196,"Transportation & Logistics","W",""
315,0,10000000,2200000,0,220000,NA,"Transportation & Logistics","SE","4213"
315,2e+07,5000000,990000,1,198000,0.9,"Transportation & Logistics","SE","4213"
315,2.5e+07,5000000,774000,2,154800,0.781818181818182,"Transportation & Logistics","SE","4213"
315,3e+07,5000000,722250,3,144450,0.933139534883721,"Transportation & Logistics","SE","4213"
315,3.5e+07,10000000,1150155,4,115015.5,0.796230529595016,"Transportation & Logistics","SE","4213"
315,4.5e+07,10000000,1125000,5,112500,0.978129034782268,"Transportation & Logistics","SE","4213"
315,5.5e+07,5000000,486000,6,97200,0.864,"Transportation & Logistics","SE","4213"
315,6e+07,5000000,519000,7,103800,1.0679012345679,"Transportation & Logistics","SE","4213"
315,6.5e+07,5000000,491400,8,98280,0.946820809248555,"Transportation & Logistics","SE","4213"
315,7e+07,5000000,492100,9,98420,1.0014245014245,"Transportation & Logistics","SE","4213"
315,7.5e+07,10000000,851813,10,85181.3,0.865487705750864,"Transportation & Logistics","SE","4213"
315,8.5e+07,10000000,850369,11,85036.9,0.998304792249003,"Transportation & Logistics","SE","4213"
315,9.5e+07,15000000,1128823,12,75254.8666666667,0.884967192673612,"Transportation & Logistics","SE","4213"
315,1.1e+08,10000000,613594,13,61359.4,0.815354577289797,"Transportation & Logistics","SE","4213"
315,1.2e+08,10000000,582750,14,58275,0.949732233366037,"Transportation & Logistics","SE","4213"
315,1.3e+08,15000000,743531,15,49568.7333333333,0.850600314600314,"Transportation & Logistics","SE","4213"
315,1.45e+08,7500000,333923,16,44523.0666666667,0.898208682623858,"Transportation & Logistics","SE","4213"
318,0,5000000,1500000,0,3e+05,NA,"Retail & Distribution","SE","4212"
318,5e+06,5000000,685947,1,137189.4,0.457298,"Retail & Distribution","SE","4212"
318,1e+07,10000000,720000,2,72000,0.524821888571566,"Retail & Distribution","SE","4212"
318,2e+07,10000000,375000,3,37500,0.520833333333333,"Retail & Distribution","SE","4212"
318,3e+07,40000000,616000,4,15400,0.410666666666667,"Retail & Distribution","SE","4212"
318,7e+07,15000000,119500,5,7966.66666666667,0.517316017316017,"Retail & Distribution","SE","4212"
318,8.5e+07,15000000,60000,6,4000,0.502092050209205,"Retail & Distribution","SE","4212"
320,0,10000000,176000,0,17600,NA,"Financial Institutions & Professional Services","SE","6331"
320,1e+07,15000000,61540,1,4102.66666666667,0.233106060606061,"Financial Institutions & Professional Services","SE","6331"
321,0,10000000,348571,0,34857.1,NA,"REHL: Eating & Drinking Places","SE","5812"
321,1e+07,15000000,147100,1,9806.66666666667,0.281339143722991,"REHL: Eating & Drinking Places","SE","5812"
321,2.5e+07,25000000,168500,2,6740,0.687287559483345,"REHL: Eating & Drinking Places","SE","5812"
321,5e+07,25000000,75000,3,3000,0.445103857566766,"REHL: Eating & Drinking Places","SE","5812"
321,7.5e+07,25000000,75000,4,3000,1,"REHL: Eating & Drinking Places","SE","5812"
322,0,3000000,712094,0,237364.666666667,NA,"Health & Life Sciences: Healthcare","SE","8062"
322,1e+07,15000000,1938998,1,129266.533333333,0.544590461371673,"Health & Life Sciences: Healthcare","SE","8062"
323,0,5000000,478500,0,95700,NA,"M&A/General Industries","SE","5082"
323,5e+06,5000000,205000,1,41000,0.428422152560084,"M&A/General Industries","SE","5082"
323,1e+07,15000000,280000,2,18666.6666666667,0.455284552845528,"M&A/General Industries","SE","5082"
323,2.5e+07,15000000,125000,3,8333.33333333333,0.446428571428571,"M&A/General Industries","SE","5082"
323,4e+07,10000000,58000,4,5800,0.696,"M&A/General Industries","SE","5082"
323,5e+07,15000000,67000,5,4466.66666666667,0.770114942528736,"M&A/General Industries","SE","5082"
323,6.5e+07,10000000,38000,6,3800,0.850746268656716,"M&A/General Industries","SE","5082"
323,7.5e+07,25000000,70000,7,2800,0.736842105263158,"M&A/General Industries","SE","5082"
325,0,5000000,1350000,0,270000,NA,"Retail & Distribution","SE","5531"
325,5e+06,5000000,820000,1,164000,0.607407407407407,"Retail & Distribution","SE","5531"
325,1e+07,20000000,1e+06,2,50000,0.304878048780488,"Retail & Distribution","SE","5531"
326,0,5000000,1500000,0,3e+05,NA,"Retail & Distribution","SE","5541"
326,5e+06,5000000,685947,1,137189.4,0.457298,"Retail & Distribution","SE","5541"
326,1e+07,10000000,720000,2,72000,0.524821888571566,"Retail & Distribution","SE","5541"
326,2e+07,10000000,375000,3,37500,0.520833333333333,"Retail & Distribution","SE","5541"
326,3e+07,40000000,616000,4,15400,0.410666666666667,"Retail & Distribution","SE","5541"
326,7e+07,15000000,119500,5,7966.66666666667,0.517316017316017,"Retail & Distribution","SE","5541"
326,8.5e+07,15000000,60000,6,4000,0.502092050209205,"Retail & Distribution","SE","5541"
328,0,5000000,197000,0,39400,NA,"M&A/General Industries","MW","3462"
328,5e+06,5000000,111139,1,22227.8,0.564157360406091,"M&A/General Industries","MW","3462"
328,1e+07,15000000,240000,2,16000,0.719819325349337,"M&A/General Industries","MW","3462"
328,2.5e+07,15000000,125859,3,8390.6,0.5244125,"M&A/General Industries","MW","3462"
328,4e+07,15000000,111580,4,7438.66666666667,0.886547644586402,"M&A/General Industries","MW","3462"
329,0,10000000,130000,0,13000,NA,"Retail & Distribution","MW","5499"
329,1e+07,15000000,78000,1,5200,0.4,"Retail & Distribution","MW","5499"
329,2.5e+07,25000000,52500,2,2100,0.403846153846154,"Retail & Distribution","MW","5499"
330,0,15000000,630000,0,42000,NA,"Retail & Distribution","MW","5499"
330,1.5e+07,15000000,485001,1,32333.4,0.769842857142857,"Retail & Distribution","MW","5499"
330,3e+07,10000000,90600,2,9060,0.280205607823489,"Retail & Distribution","MW","5499"
330,4e+07,10000000,76900,3,7690,0.84878587196468,"Retail & Distribution","MW","5499"
330,5e+07,10000000,71400,4,7140,0.928478543563069,"Retail & Distribution","MW","5499"
330,6e+07,10000000,65900,5,6590,0.92296918767507,"Retail & Distribution","MW","5499"
330,7e+07,6177000,39027,6,6318.11559009228,0.95874288165285,"Retail & Distribution","MW","5499"
338,0,10000000,2495000,0,249500,NA,"Retail & Distribution","MW","5399"
338,1e+07,15000000,1198000,1,79866.6666666667,0.320106880427522,"Retail & Distribution","MW","5399"
338,2.5e+07,10000000,595000,2,59500,0.744991652754591,"Retail & Distribution","MW","5399"
338,3.5e+07,15000000,526000,3,35066.6666666667,0.589355742296919,"Retail & Distribution","MW","5399"
338,5e+07,50000000,918920,4,18378.4,0.524098859315589,"Retail & Distribution","MW","5399"
338,1e+08,20000000,311502,5,15575.1,0.847467679449789,"Retail & Distribution","MW","5399"
338,1.2e+08,30000000,283000,6,9433.33333333333,0.605667593359486,"Retail & Distribution","MW","5399"
338,1.5e+08,25000000,2e+05,7,8000,0.848056537102473,"Retail & Distribution","MW","5399"
340,0,10000000,1099219,0,109921.9,NA,"Retail & Distribution","NE","2086"
340,1e+07,10000000,383301,1,38330.1,0.348703033699381,"Retail & Distribution","NE","2086"
340,2e+07,10000000,165825,2,16582.5,0.432623447369039,"Retail & Distribution","NE","2086"
340,3e+07,15000000,106580,3,7105.33333333333,0.428483843409217,"Retail & Distribution","NE","2086"
340,4.5e+07,15000000,89705,4,5980.33333333333,0.84166823043723,"Retail & Distribution","NE","2086"
340,6e+07,10000000,54065,5,5406.5,0.904046597179644,"Retail & Distribution","NE","2086"
340,7e+07,15000000,76973,6,5131.53333333333,0.949141465519899,"Retail & Distribution","NE","2086"
340,8.5e+07,25000000,111947,7,4477.88,0.87262026944513,"Retail & Distribution","NE","2086"
340,1.1e+08,15000000,64155,8,4277,0.955139485649459,"Retail & Distribution","NE","2086"
341,0,10000000,615645,0,61564.5,NA,"REHL: Eating & Drinking Places","MW","5812"
341,1e+07,15000000,322998,1,21533.2,0.349766505047552,"REHL: Eating & Drinking Places","MW","5812"
341,2.5e+07,25000000,282500,2,11300,0.524771051213939,"REHL: Eating & Drinking Places","MW","5812"
341,5e+07,15000000,108600,3,7240,0.64070796460177,"REHL: Eating & Drinking Places","MW","5812"
341,6.5e+07,10000000,60000,4,6000,0.828729281767956,"REHL: Eating & Drinking Places","MW","5812"
341,7.5e+07,25000000,122600,5,4904,0.817333333333333,"REHL: Eating & Drinking Places","MW","5812"
341,1e+08,50000000,201575,6,4031.5,0.822084013050571,"REHL: Eating & Drinking Places","MW","5812"
343,0,10000000,420028,0,42002.8,NA,"M&A/General Industries","MW","3052"
343,1e+07,15000000,177745,1,11849.6666666667,0.282116112894061,"M&A/General Industries","MW","3052"
344,0,10000000,1740000,0,174000,NA,"Transportation & Logistics","MW","4741"
344,1e+07,20000000,2395000,1,119750,0.688218390804598,"Transportation & Logistics","MW","4741"
344,2e+07,25000000,1690000,2,67600,0.564509394572025,"Transportation & Logistics","MW","4741"
344,4.5e+07,26250000,1312500,3,50000,0.739644970414201,"Transportation & Logistics","MW","4741"
344,71250000,15000000,615000,4,41000,0.82,"Transportation & Logistics","MW","4741"
349,0,10000000,590000,0,59000,NA,"M&A/General Industries","MW","2449"
349,1e+06,15000000,4e+05,1,26666.6666666667,0.451977401129944,"M&A/General Industries","MW","2449"
349,2.5e+07,40000000,524040,2,13101,0.4912875,"M&A/General Industries","MW","2449"
349,6.5e+07,30000000,225000,3,7500,0.572475383558507,"M&A/General Industries","MW","2449"
349,9.5e+07,15000000,67500,4,4500,0.6,"M&A/General Industries","MW","2449"
349,1.1e+08,5000000,21250,5,4250,0.944444444444444,"M&A/General Industries","MW","2449"
349,1.15e+08,10000000,27571,6,2757.1,0.648729411764706,"M&A/General Industries","MW","2449"
350,0,15000000,135256,0,9017.06666666667,NA,"Public Sector & Education","MW","4941"
350,1e+07,15000000,49000,1,3266.66666666667,0.362275980363163,"Public Sector & Education","MW","4941"
351,0,10000000,397659,0,39765.9,NA,"REHL: Hospitality","MW","7011"
351,1e+07,15000000,155347,1,10356.4666666667,0.260435867581689,"REHL: Hospitality","MW","7011"
351,2.5e+07,25000000,186125,2,7445,0.71887451962381,"REHL: Hospitality","MW","7011"
351,5e+07,25000000,102485,3,4099.4,0.550624580255205,"REHL: Hospitality","MW","7011"
351,7.5e+07,25000000,49471,4,1978.84,0.482714543591745,"REHL: Hospitality","MW","7011"
353,0,10000000,236084,0,23608.4,NA,"M&A/General Industries","MW","5084"
353,1e+07,10000000,130134,1,13013.4,0.551219057623558,"M&A/General Industries","MW","5084"
353,2e+07,20000000,119767,2,5988.35,0.46016798069682,"M&A/General Industries","MW","5084"
353,4e+07,10000000,57000,3,5700,0.951848171867042,"M&A/General Industries","MW","5084"
353,5e+07,25000000,82300,4,3292,0.577543859649123,"M&A/General Industries","MW","5084"
355,0,10000000,1125000,0,112500,NA,"M&A/General Industries","MW","5122"
355,1e+07,15000000,785408,1,52360.5333333333,0.465426962962963,"M&A/General Industries","MW","5122"
355,2.5e+07,25000000,716250,2,28650,0.54716784142764,"M&A/General Industries","MW","5122"
355,5e+07,10000000,188400,3,18840,0.657591623036649,"M&A/General Industries","MW","5122"
355,6e+07,15000000,172619,4,11507.9333333333,0.610824486907289,"M&A/General Industries","MW","5122"
355,7.5e+07,15000000,161485,5,10765.6666666667,0.935499568413674,"M&A/General Industries","MW","5122"
355,9e+07,10000000,90000,6,9000,0.835990958912593,"M&A/General Industries","MW","5122"
356,0,10000000,1010399,0,101039.9,NA,"M&A/General Industries","MW","5169"
356,1e+07,15000000,1135000,1,75666.6666666667,0.74887907318462,"M&A/General Industries","MW","5169"
356,2.5e+07,10000000,620000,2,62000,0.819383259911894,"M&A/General Industries","MW","5169"
356,3.5e+07,15000000,795000,3,53000,0.854838709677419,"M&A/General Industries","MW","5169"
356,5e+07,15000000,615000,4,41000,0.773584905660377,"M&A/General Industries","MW","5169"
356,6.5e+07,25000000,8e+05,5,32000,0.780487804878049,"M&A/General Industries","MW","5169"
356,9e+07,20000000,560000,6,28000,0.875,"M&A/General Industries","MW","5169"
356,1.1e+08,25000000,6e+05,7,24000,0.857142857142857,"M&A/General Industries","MW","5169"
356,1.35e+08,25000000,5e+05,8,20000,0.833333333333333,"M&A/General Industries","MW","5169"
359,0,10000000,2025000,0,202500,NA,"M&A/General Industries","MW","3273"
359,1e+07,15000000,1347332,1,89822.1333333333,0.443566090534979,"M&A/General Industries","MW","3273"
359,2.5e+07,20000000,1141350,2,57067.5,0.635338951349779,"M&A/General Industries","MW","3273"
359,4.5e+07,10000000,326100,3,32610,0.571428571428571,"M&A/General Industries","MW","3273"
359,5.5e+07,15000000,270663,4,18044.2,0.553333333333333,"M&A/General Industries","MW","3273"
359,7e+07,15000000,193147,5,12876.4666666667,0.713606957729723,"M&A/General Industries","MW","3273"
359,8.5e+07,15000000,130440,6,8696,0.675340543730941,"M&A/General Industries","MW","3273"
360,0,10000000,350571,0,35057.1,NA,"Retail & Distribution","MW","2066"
360,1e+07,15000000,109890,1,7326,0.20897336060313,"Retail & Distribution","MW","2066"
360,2.5e+07,50000000,198823,2,3976.46,0.542787332787333,"Retail & Distribution","MW","2066"
360,5e+07,25000000,78260,3,3130.4,0.787232865412955,"Retail & Distribution","MW","2066"
365,0,10000000,750000,0,75000,NA,"REHL: Real Estate","W","6798"
365,1e+07,15000000,460000,1,30666.6666666667,0.408888888888889,"REHL: Real Estate","W","6798"
365,2.5e+07,15000000,204762,2,13650.8,0.445134782608696,"REHL: Real Estate","W","6798"
365,4e+07,15000000,179850,3,11990,0.878336800773581,"REHL: Real Estate","W","6798"
365,5.5e+07,45000000,341999,4,7599.97777777778,0.633859697896395,"REHL: Real Estate","W","6798"
365,1e+08,25000000,120000,5,4800,0.631580794095889,"REHL: Real Estate","W","6798"
366,0,10000000,1852255,0,185225.5,NA,"M&A/General Industries","W","3275"
366,1e+07,15000000,1022175,1,68145,0.367902907537029,"M&A/General Industries","W","3275"
366,2.5e+07,15000000,800890,2,53392.6666666667,0.783515542837577,"M&A/General Industries","W","3275"
369,0,10000000,465000,0,46500,NA,"Tech Media Telecom","W","7374"
369,1e+07,15000000,224000,1,14933.3333333333,0.321146953405018,"Tech Media Telecom","W","7374"
369,2.5e+07,25000000,206000,2,8240,0.551785714285714,"Tech Media Telecom","W","7374"
369,5e+07,25000000,164183,3,6567.32,0.797004854368932,"Tech Media Telecom","W","7374"
369,7.5e+07,25000000,130000,4,5200,0.791799394578001,"Tech Media Telecom","W","7374"
369,1e+08,100000000,409594,5,4095.94,0.787680769230769,"Tech Media Telecom","W","7374"
371,0,5000000,2675000,0,535000,NA,"REHL: Hospitality","W","7999"
371,5e+06,5000000,1400000,1,280000,0.523364485981308,"REHL: Hospitality","W","7999"
371,1e+07,15000000,2050000,2,136666.666666667,0.488095238095238,"REHL: Hospitality","W","7999"
371,2.5e+07,15000000,865000,3,57666.6666666667,0.421951219512195,"REHL: Hospitality","W","7999"
371,4e+07,10000000,408000,4,40800,0.707514450867052,"REHL: Hospitality","W","7999"
371,5e+07,15000000,450000,5,30000,0.735294117647059,"REHL: Hospitality","W","7999"
371,6.5e+07,10000000,225000,6,22500,0.75,"REHL: Hospitality","W","7999"
371,7.5e+07,25000000,484500,7,19380,0.861333333333333,"REHL: Hospitality","W","7999"
371,1e+08,25000000,3e+05,8,12000,0.619195046439629,"REHL: Hospitality","W","7999"
371,1.25e+08,75000000,849990,9,11333.2,0.944433333333333,"REHL: Hospitality","W","7999"
376,0,5000000,395036,0,79007.2,NA,"Natural Resources","NE","4924"
376,5e+06,5000000,251298,1,50259.6,0.636139491084357,"Natural Resources","NE","4924"
376,1e+07,5000000,162812,2,32562.4,0.647884185309871,"Natural Resources","NE","4924"
377,0,5000000,1695000,0,339000,NA,"M&A/General Industries","NE","7521"
377,5e+06,10000000,750000,1,75000,0.221238938053097,"M&A/General Industries","NE","7521"
377,1.5e+07,10000000,378499,2,37849.9,0.504665333333333,"M&A/General Industries","NE","7521"
377,2.5e+07,20000000,570000,3,28500,0.752974248280709,"M&A/General Industries","NE","7521"
377,4.5e+07,25000000,358927,4,14357.08,0.503757192982456,"M&A/General Industries","NE","7521"
377,7e+07,10000000,110000,5,11000,0.766172508615958,"M&A/General Industries","NE","7521"
377,8e+07,10000000,81000,6,8100,0.736363636363636,"M&A/General Industries","NE","7521"
381,0,15000000,121679,0,8111.93333333333,NA,"M&A/General Industries","MW","7389"
381,1.5e+07,10000000,49288,1,4928.8,0.607598681777464,"M&A/General Industries","MW","7389"
381,2.5e+07,25000000,78500,2,3140,0.637071903911703,"M&A/General Industries","MW","7389"
