client_id,carrier_number,layer_number,limit,attachment,share,rate_rel,lead_ratio,per_mil,premium,layers_in_tower,entries_in_tower,sic_industry,carrier_name,is_train1,is_train2,is_train3
195,1,4,15000000.0,50000000.0,1,0.544,0.07069321349308891,34000.0,510000.0,8,8,"Transportation, Communications, Electric, Gas and Sanitary service","CV Starr Group",1,0,1
195,1,5,15000000.0,65000000.0,1,0.882,0.06237636484684315,30000.0,450000.0,8,8,"Transportation, Communications, Electric, Gas and Sanitary service","Allianz Group",1,0,1
195,1,6,15000000.0,80000000.0,1,0.787,0.049069407012849946,23600.0,354000.0,8,8,"Transportation, Communications, Electric, Gas and Sanitary service","Great American P&C Group",1,0,1
195,1,7,5000000.0,95000000.0,1,0.873,0.04283177052816563,20600.0,103000.0,8,8,"Transportation, Communications, Electric, Gas and Sanitary service","Scor",1,0,1
220,1,0,25000000.0,0,1,,1.0,19642.056,491051.4,1,1,Manufacturing,"Ironshore",1,0,1
232,1,0,9000000.0,0,1,,1.0,50000.0,450000.0,7,7,Manufacturing,"Chubb Group",1,1,0
232,1,1,10000000.0,9000000.0,1,0.36,0.36,18000.0,180000.0,7,7,Manufacturing,"Sompo Holdings",1,1,0
232,1,2,15000000.0,19000000.0,1,0.583,0.21,10500.0,157500.0,7,7,Manufacturing,"Markel Group",1,1,0
232,1,3,15000000.0,34000000.0,1,0.622,0.13066666666666665,6533.333,98000.0,7,7,Manufacturing,"Ascot Group",1,1,0
232,1,4,15000000.0,49000000.0,1,0.689,0.09,4500.0,67500.0,7,7,Manufacturing,"AIG Group",1,1,0
232,1,5,15000000.0,64000000.0,1,0.77,0.06933333333333333,3466.667,52000.0,7,7,Manufacturing,"CNA Group",1,1,0
232,1,6,20000000.0,79000000.0,1,0.903,0.06262,3131.0,62620.0,7,7,Manufacturing,"Chubb Group",1,1,0
233,1,0,14000000.0,0,1,,1.0,5481.143,76736.0,1,1,Manufacturing,"Tokio Marine / Philadelphia",1,1,1
237,1,0,25000000.0,0,1,,1.0,32208.04,805201.0,1,1,Services,"United Educators",1,1,1
238,1,0,10000000.0,0,1,,1.0,3497.8,34978.0,1,1,"Finance, Insurance and Real estate","Chubb Group",1,1,1
240,1,0,10000000.0,0,1,,1.0,16584.2,165842.0,6,6,Manufacturing,"AIG Group",1,1,1
240,1,1,15000000.0,10000000.0,1,0.35,0.3502490322113819,5808.6,87129.0,6,6,Manufacturing,"Navigators (The Hartford)",1,1,1
240,1,2,15000000.0,25000000.0,1,0.535,0.18722639620843934,3105.0,46575.0,6,6,Manufacturing,"Great American P&C Group",1,1,1
240,1,3,25000000.0,40000000.0,1,0.734,0.1374802522883226,2280.0,57000.0,6,6,Manufacturing,"Allianz Group",1,1,1
240,1,4,15000000.0,65000000.0,1,0.877,0.12059671253361633,2000.0,30000.0,6,6,Manufacturing,"Argo/Colony",1,1,1
240,1,5,20000000.0,80000000.0,1,0.931,0.11224237527285005,1861.45,37229.0,6,6,Manufacturing,"AXA XL Group",1,1,1
241,1,0,10000000.0,0,1,,1.0,11989.5,119895.0,3,3,Manufacturing,"Liberty Mutual Group",0,1,1
241,1,1,15000000.0,10000000.0,1,0.253,0.2527211309896159,3030.0,45450.0,3,3,Manufacturing,"Hartford Group",0,1,1
241,1,2,25000000.0,25000000.0,1,0.64,0.16164143625672464,1938.0,48450.0,3,3,Manufacturing,"Allianz Group",0,1,1
242,1,0,15000000.0,0,1,,1.0,208750.0,3131250.0,1,1,Services,"Chubb Group",0,0,1
244,1,0,10000000.0,0,1,,1.0,9185.1,91851.0,4,4,Manufacturing,"Travelers Group",1,1,0
244,1,1,15000000.0,10000000.0,1,0.425,0.4246007120227325,3900.0,58500.0,4,4,Manufacturing,"CNA Group",1,1,0
244,1,2,25000000.0,25000000.0,1,0.414,0.17593711554582966,1616.0,40400.0,4,4,Manufacturing,"Chubb Group",1,1,0
244,1,3,25000000.0,50000000.0,1,0.679,0.11952836659372244,1097.88,27447.0,4,4,Manufacturing,"Liberty Mutual Group",1,1,0
245,1,0,10000000.0,0,1,,1.0,111600.0,1116000.0,7,7,Mining,"ACE Group",0,0,1
245,1,1,15000000.0,10000000.0,1,0.292,0.2919952210274791,32586.667,488800.0,7,7,Mining,"XL Insurance America, Inc.",0,0,1
245,1,2,15000000.0,25000000.0,1,0.383,0.1117084826762246,12466.667,187000.0,7,7,Mining,"Navigators (The Hartford)",0,0,1
245,1,3,10000000.0,40000000.0,1,0.85,0.09498207885304659,10600.0,106000.0,7,7,Mining,"Everest Re Group",0,0,1
245,1,4,25000000.0,50000000.0,1,0.541,0.05138888888888889,5735.0,143375.0,7,7,Mining,"None",0,0,1
245,1,5,25000000.0,75000000.0,1,0.837,0.043010752688172046,4800.0,120000.0,7,7,Mining,"None",0,0,1
245,1,6,25000000.0,100000000.0,1,0.78,0.03354838709677419,3744.0,93600.0,7,7,Mining,"None",0,0,1
250,1,0,10000000.0,0,1,,1.0,93100.0,931000.0,11,11,Manufacturing,"AIG Group",1,0,1
250,1,1,15000000.0,10000000.0,1,0.543,0.542970282849982,50550.533,758258.0,11,11,Manufacturing,"Zurich",1,0,1
250,1,2,10000000.0,25000000.0,1,0.939,0.5097712137486573,47459.7,474597.0,11,11,Manufacturing,"Apollo",1,0,1
250,1,3,10000000.0,35000000.0,1,0.885,0.4510547798066595,41993.2,419932.0,11,11,Manufacturing,"Great American P&C Group",1,0,1
250,1,4,25000000.0,45000000.0,1,0.995,0.4489795918367347,41800.0,1045000.0,11,11,Manufacturing,"Allianz Group",1,0,1
250,1,5,17500000.0,70000000.0,1,0.837,0.37571254258094217,34978.838,612129.66,11,11,Manufacturing,"Aspen",1,0,1
250,1,6,12500000.0,87500000.0,1,0.962,0.3614479054779807,33650.8,420635.0,11,11,Manufacturing,"Convex",1,0,1
250,1,7,25000000.0,100000000.0,1,0.95,0.3432863587540279,31959.96,798999.0,11,11,Manufacturing,"Allianz Group",1,0,1
250,1,8,10000000.0,125000000.0,1,0.755,0.2590837808807734,24120.7,241207.0,11,11,Manufacturing,"Starr",1,0,1
250,1,9,15000000.0,135000000.0,1,0.975,0.25260699606158254,23517.711,352765.67,11,11,Manufacturing,"Everest Re Group",1,0,1
250,1,10,50000000.0,150000000.0,1,0.974,0.24613052631578947,22914.752,1145737.6,11,11,Manufacturing,"Munich Re",1,0,1
254,1,0,10000000.0,0,1,,1.0,107908.4,1079084.0,8,8,Manufacturing,"Chubb Group",0,0,1
254,1,1,15000000.0,10000000.0,1,0.353,0.3528301164073727,38073.333,571100.0,8,8,Manufacturing,"Sompo Holdings",0,0,1
254,1,2,15000000.0,25000000.0,1,0.617,0.21768092196714992,23489.6,352344.0,8,8,Manufacturing,"Hartford Group",0,0,1
254,1,3,15000000.0,40000000.0,1,0.688,0.14981842624546993,16166.667,242500.0,8,8,Manufacturing,"CNA Group",0,0,1
254,1,4,15000000.0,55000000.0,1,0.743,0.11124126265116216,12003.867,180058.0,8,8,Manufacturing,"Everest Re Group",0,0,1
254,1,5,15000000.0,70000000.0,1,0.758,0.08437279519790242,9104.533,136568.0,8,8,Manufacturing,"Ascot Group",0,0,1
254,1,6,20000000.0,85000000.0,1,0.743,0.06266889324649426,6762.5,135250.0,8,8,Manufacturing,"Allianz Group",0,0,1
254,1,7,45000000.0,105000000.0,1,0.759,0.04757182944052548,5133.4,231003.0,8,8,Manufacturing,"None",0,0,1
255,1,0,20000000.0,0,1,,1.0,51250.0,1025000.0,6,6,Manufacturing,"Allianz Group",0,1,1
255,1,1,25000000.0,20000000.0,1,0.404,0.40390243902439027,20700.0,517500.0,6,6,Manufacturing,"None",0,1,1
255,1,2,25000000.0,45000000.0,1,0.686,0.27707317073170734,14200.0,355000.0,6,6,Manufacturing,"None",0,1,1
255,1,3,30000000.0,70000000.0,1,0.859,0.23804878048780487,12200.0,366000.0,6,6,Manufacturing,"None",0,1,1
255,1,4,15000000.0,100000000.0,1,0.861,0.2048780487804878,10500.0,157500.0,6,6,Manufacturing,"Convex",0,1,1
255,1,5,10000000.0,115000000.0,1,0.81,0.16585365853658537,8500.0,85000.0,6,6,Manufacturing,"HDI",0,1,1
256,1,0,10000000.0,0,1,,1.0,47000.0,470000.0,6,6,Wholesale Trade,"Awac",1,1,1
256,1,1,15000000.0,10000000.0,1,0.41,0.41002553191489366,19271.2,289068.0,6,6,Wholesale Trade,"Allianz Group",1,1,1
256,1,2,15000000.0,25000000.0,1,0.795,0.32595744680851063,15320.0,229800.0,6,6,Wholesale Trade,"Markel Group",1,1,1
256,1,3,10000000.0,40000000.0,1,0.758,0.24712765957446808,11615.0,116150.0,6,6,Wholesale Trade,"Zurich Group",1,1,1
256,1,4,25000000.0,50000000.0,1,0.565,0.1395395744680851,6558.36,163959.0,6,6,Wholesale Trade,"None",1,1,1
256,1,5,25000000.0,75000000.0,1,0.781,0.10893617021276596,5120.0,128000.0,6,6,Wholesale Trade,"None",1,1,1
257,1,0,4000000.0,0,1,,1.0,231250.0,925000.0,1,1,"Transportation, Communications, Electric, Gas and Sanitary service","Hiscox Group",1,1,1
258,1,0,1000000.0,0,1,,1.0,47040.0,47040.0,1,1,"Transportation, Communications, Electric, Gas and Sanitary service","Arch Group",0,0,1
259,1,0,10000000.0,0,1,,1.0,6898.1,68981.0,3,3,Manufacturing,"Travelers Group",1,1,1
259,1,1,15000000.0,10000000.0,1,0.546,0.5459474348008871,3766.0,56490.0,3,3,Manufacturing,"CNA Group",1,1,1
259,1,2,25000000.0,25000000.0,1,0.657,0.3589394181006364,2476.0,61900.0,3,3,Manufacturing,"Chubb Group",1,1,1
260,1,0,5000000.0,0,1,,1.0,87232.0,436160.0,3,3,Manufacturing,"Amtrust",1,1,1
260,1,1,10000000.0,5000000.0,1,0.322,0.32212949376375644,28100.0,281000.0,3,3,Manufacturing,"Great American P&C Group",1,1,1
260,1,2,10000000.0,15000000.0,1,0.578,0.18628484959647837,16250.0,162500.0,3,3,Manufacturing,"Great American P&C Group",1,1,1
261,1,0,15000000.0,0,1,,1.0,33158.333,497375.0,8,8,Manufacturing,"Markel Group",1,0,0
261,1,1,10000000.0,15000000.0,1,0.627,0.6270550389545111,20792.1,207921.0,8,8,Manufacturing,"Berkshire Hathaway Group",1,0,0
261,1,2,5000000.0,25000000.0,1,1.01,0.6333249560191002,21000.0,105000.0,8,8,Manufacturing,"Aspen",1,0,0
261,1,3,15000000.0,30000000.0,1,0.795,0.5037607439055038,16703.867,250558.0,8,8,Manufacturing,"Hartford Group",1,0,0
261,1,4,15000000.0,45000000.0,1,0.7,0.35285247549635584,11700.0,175500.0,8,8,Manufacturing,"Ascot Group",1,0,0
261,1,5,15000000.0,60000000.0,1,0.627,0.22116109575270165,7333.333,110000.0,8,8,Manufacturing,"AIG Group",1,0,0
261,1,6,10000000.0,75000000.0,1,0.861,0.19032018094998743,6310.7,63107.0,8,8,Manufacturing,"Enviant",1,0,0
261,1,7,15000000.0,85000000.0,1,0.895,0.17032018094998744,5647.533,84713.0,8,8,Manufacturing,"Argo/Colony",1,0,0
265,1,0,20000000.0,0,1,,1.0,10341.3,206826.0,1,1,Manufacturing,"Sompo Holdings",1,0,1
267,1,0,24000000.0,0,1,,1.0,48750.0,1170000.0,1,1,"Finance, Insurance and Real estate","Mitsui",1,1,1
268,1,0,24000000.0,0,1,,1.0,48750.0,1170000.0,1,1,Manufacturing,"Mitsui",1,1,0
270,1,0,24000000.0,0,1,,1.0,48750.0,1170000.0,1,1,Manufacturing,"Mitsui",1,0,1
271,1,0,24000000.0,0,1,,1.0,48750.0,1170000.0,1,1,"Finance, Insurance and Real estate","Mitsui",1,0,0
272,1,0,24000000.0,0,1,,1.0,48750.0,1170000.0,1,1,Manufacturing,"Mitsui",0,1,1
273,1,0,10000000.0,0,1,,1.0,39993.3,399933.0,4,4,Wholesale Trade,"Travelers Group",1,1,1
273,1,1,15000000.0,10000000.0,1,0.172,0.1721988433062538,6886.8,103302.0,4,4,Wholesale Trade,"AXA XL Group",1,1,1
273,1,2,15000000.0,25000000.0,1,0.601,0.10351733915430834,4140.0,62100.0,4,4,Wholesale Trade,"everest",1,1,1
273,1,3,10000000.0,40000000.0,1,0.622,0.06439828671302443,2575.5,25755.0,4,4,Wholesale Trade,"Liberty Mutual Group",1,1,1
274,1,0,10000000.0,0,1,,1.0,11081.2,110812.0,3,3,Manufacturing,"Travelers Group",1,1,0
274,1,1,15000000.0,10000000.0,1,0.296,0.29629161703305296,3283.267,49249.0,3,3,Manufacturing,"everest",1,1,0
274,1,2,25000000.0,25000000.0,1,0.584,0.17317619030429915,1919.0,47975.0,3,3,Manufacturing,"Zurich Group",1,1,0
275,1,0,10000000.0,0,1,,1.0,53967.8,539678.0,3,3,Wholesale Trade,"Travelers Group",1,1,1
275,1,1,15000000.0,10000000.0,1,0.257,0.2566876297841799,13852.867,207793.0,3,3,Wholesale Trade,"AXA XL Group",1,1,1
275,1,2,25000000.0,25000000.0,1,0.356,0.0914033923932419,4932.84,123321.0,3,3,Wholesale Trade,"Zurich Group",1,1,1
277,1,0,24000000.0,0,1,,1.0,48750.0,1170000.0,1,1,Services,"Mitsui",1,1,1
278,1,0,10000000.0,0,1,,1.0,10644.1,106441.0,4,4,Manufacturing,"Travelers Group",1,1,1
278,1,1,15000000.0,10000000.0,1,0.802,0.8016960882867817,8533.333,128000.0,4,4,Manufacturing,"AXA XL Group",1,1,1
278,1,2,25000000.0,25000000.0,1,0.45,0.3607519658778102,3839.88,95997.0,4,4,Manufacturing,"None",1,1,1
278,1,3,50000000.0,50000000.0,1,0.687,0.24793077855337697,2639.0,131950.0,4,4,Manufacturing,"None",1,1,1
283,1,0,10000000.0,0,1,,1.0,49405.9,494059.0,6,6,Manufacturing,"AXA XL Group",1,1,1
283,1,1,15000000.0,10000000.0,1,0.3,0.2995593643674136,14800.0,222000.0,6,6,Manufacturing,"Everest Re Group",1,1,1
283,1,2,25000000.0,25000000.0,1,0.6,0.17973561862044815,8880.0,222000.0,6,6,Manufacturing,"None",1,1,1
283,1,3,25000000.0,50000000.0,1,0.437,0.07853313065848411,3880.0,97000.0,6,6,Manufacturing,"Aspen",1,1,1
283,1,4,25000000.0,75000000.0,1,0.799,0.06274554253641772,3100.0,77500.0,6,6,Manufacturing,"Hartford Group",1,1,1
283,1,5,25000000.0,100000000.0,1,0.899,0.05641026678999876,2787.0,69675.0,6,6,Manufacturing,"Travelers Group",1,1,1
291,1,0,10000000.0,0,1,,1.0,26572.3,265723.0,4,4,Manufacturing,"Travelers Group",0,0,1
291,1,1,15000000.0,10000000.0,1,0.172,0.17185816307458018,4566.667,68500.0,4,4,Manufacturing,"AXA XL Group",0,0,1
291,1,2,10000000.0,25000000.0,1,0.63,0.10832709249857934,2878.5,28785.0,4,4,Manufacturing,"AIG Group",0,0,1
291,1,3,15000000.0,35000000.0,1,0.765,0.08286072338487825,2201.8,33027.0,4,4,Manufacturing,"Hartford Group",0,0,1
293,1,0,10000000.0,0,1,,1.0,43519.3,435193.0,8,8,Services,"Chubb Group",1,0,1
293,1,1,10000000.0,10000000.0,1,0.576,0.5764109257272061,25085.0,250850.0,8,8,Services,"Ironshore",1,0,1
293,1,2,10000000.0,20000000.0,1,0.502,0.2893543784022261,12592.5,125925.0,8,8,Services,"Everest Re Group",1,0,1
293,1,3,10000000.0,30000000.0,1,0.651,0.18836470255725618,8197.5,81975.0,8,8,Services,"NorthStar",1,0,1
293,1,4,10000000.0,40000000.0,1,0.723,0.13615798048222283,5925.5,59255.0,8,8,Services,"Medmarc",1,0,1
293,1,5,10000000.0,50000000.0,1,0.844,0.11489155386230936,5000.0,50000.0,8,8,Services,"TDC",1,0,1
293,1,6,10000000.0,60000000.0,1,0.96,0.11029589170781698,4800.0,48000.0,8,8,Services,"Beazley",1,0,1
293,1,7,10000000.0,70000000.0,1,0.938,0.10340239847607842,4500.0,45000.0,8,8,Services,"Euclid",1,0,1
302,1,0,15000000.0,0,1,,1.0,51680.0,775200.0,1,1,Retail Trade,"AXA XL Group",1,1,1
308,1,0,10000000.0,0,1,,1.0,70100.0,701000.0,3,3,Services,"AIG Group",1,1,1
308,1,1,20000000.0,10000000.0,1,0.285,0.28528388017118406,19998.4,399968.0,3,3,Services,"Travelers Group",1,1,1
308,1,2,15000000.0,30000000.0,1,0.399,0.11395625297194484,7988.333,119825.0,3,3,Services,"CNA Group",1,1,1
309,1,0,10000000.0,0,1,,1.0,82070.0,820700.0,10,10,Retail Trade,"AXA XL Group",0,1,1
309,1,1,10000000.0,10000000.0,1,0.548,0.5483124162300476,45000.0,450000.0,10,10,Retail Trade,"CNA Group",0,1,1
309,1,2,10000000.0,20000000.0,1,0.522,0.2863409284756915,23500.0,235000.0,10,10,Retail Trade,"Allianz Group",0,1,1
309,1,3,10000000.0,30000000.0,1,0.66,0.1888631655903497,15500.0,155000.0,10,10,Retail Trade,"QBE Group",0,1,1
309,1,4,10000000.0,40000000.0,1,0.658,0.12428414767881077,10200.0,102000.0,10,10,Retail Trade,"Hartford Group",0,1,1
309,1,5,15000000.0,50000000.0,1,0.686,0.08529304252467405,7000.0,105000.0,10,10,Retail Trade,"Ascot Group",0,1,1
309,1,6,15000000.0,65000000.0,1,0.871,0.07432679420007311,6100.0,91500.0,10,10,Retail Trade,"Travelers Group",0,1,1
309,1,7,20000000.0,80000000.0,1,0.918,0.06823443401973925,5600.0,112000.0,10,10,Retail Trade,"None",0,1,1
309,1,8,25000000.0,100000000.0,1,0.918,0.0626294626538321,5140.0,128500.0,10,10,Retail Trade,"None",0,1,1
309,1,9,25000000.0,125000000.0,1,1.0,0.06261727793347142,5139.0,128475.0,10,10,Retail Trade,"AIG Group",0,1,1
310,1,0,5000000.0,0,1,,1.0,103658.8,518294.0,4,4,Services,"Hartford Group",0,1,1
310,1,1,5000000.0,5000000.0,1,0.411,0.41098488502664504,42602.2,213011.0,4,4,Services,"Crum & Forster Group",0,1,1
310,1,2,10000000.0,10000000.0,1,0.593,0.2435876162949986,25250.0,252500.0,4,4,Services,"Ascot Group",0,1,1
310,1,3,10000000.0,20000000.0,1,0.408,0.099364453379742,10300.0,103000.0,4,4,Services,"Argo/Colony",0,1,1
311,1,0,15000000.0,0,1,,1.0,286333.333,4295000.0,8,8,Services,"Chubb Group",1,0,1
311,1,1,10000000.0,15000000.0,1,0.659,0.6593102444703144,188782.5,1887825.0,8,8,Services,"AXA XL Group",1,0,1
311,1,2,10000000.0,25000000.0,1,0.361,0.23790104772991852,68119.0,681190.0,8,8,Services,"Allianz Group",1,0,1
311,1,3,15000000.0,35000000.0,1,0.767,0.18253783469150175,52266.667,784000.0,8,8,Services,"CV Starr Group",1,0,1
311,1,4,10000000.0,50000000.0,1,0.871,0.1589057043073341,45500.0,455000.0,8,8,Services,"QBE Group",1,0,1
311,1,5,5000000.0,60000000.0,1,0.92,0.14615832363213038,41850.0,209250.0,8,8,Services,"First Specialty",1,0,1
311,1,6,10000000.0,65000000.0,1,0.836,0.12223515715948778,35000.0,350000.0,8,8,Services,"None",1,0,1
311,1,7,10000000.0,75000000.0,1,0.714,0.08731082654249127,25000.0,250000.0,8,8,Services,"CNA Group",1,0,1
312,1,0,10000000.0,0,1,,1.0,19194.9,191949.0,3,3,Wholesale Trade,"Travelers Group",1,1,1
312,1,1,15000000.0,10000000.0,1,0.523,0.5225172658709691,10029.667,150445.0,3,3,Wholesale Trade,"AXA XL Group",1,1,1
312,1,2,75000000.0,25000000.0,1,0.418,0.218504568053667,4194.173,314563.0,3,3,Wholesale Trade,"None",1,1,1
313,1,0,5000000.0,0,1,,1.0,21364.0,106820.0,1,1,Manufacturing,"Hartford Group",1,1,1
318,1,0,5000000.0,0,1,,1.0,300000.0,1500000.0,7,7,"Transportation, Communications, Electric, Gas and Sanitary service","Axis Capital Group",1,1,0
318,1,1,5000000.0,5000000.0,1,0.457,0.457298,137189.4,685947.0,7,7,"Transportation, Communications, Electric, Gas and Sanitary service","Starr",1,1,0
318,1,2,10000000.0,10000000.0,1,0.525,0.24,72000.0,720000.0,7,7,"Transportation, Communications, Electric, Gas and Sanitary service","Allied World Assurance Group",1,1,0
318,1,3,10000000.0,20000000.0,1,0.521,0.125,37500.0,375000.0,7,7,"Transportation, Communications, Electric, Gas and Sanitary service","None",1,1,0
318,1,4,40000000.0,30000000.0,1,0.411,0.051333333333333335,15400.0,616000.0,7,7,"Transportation, Communications, Electric, Gas and Sanitary service","None",1,1,0
318,1,5,15000000.0,70000000.0,1,0.517,0.026555555555555558,7966.667,119500.0,7,7,"Transportation, Communications, Electric, Gas and Sanitary service","Westfield",1,1,0
318,1,6,15000000.0,85000000.0,1,0.502,0.013333333333333334,4000.0,60000.0,7,7,"Transportation, Communications, Electric, Gas and Sanitary service","Argo/Colony",1,1,0
320,1,0,10000000.0,0,1,,1.0,17600.0,176000.0,2,2,"Finance, Insurance and Real estate","Chubb Group",1,1,1
320,1,1,15000000.0,10000000.0,1,0.233,0.23310606060606062,4102.667,61540.0,2,2,"Finance, Insurance and Real estate","Liberty Mutual Group",1,1,1
321,1,0,10000000.0,0,1,,1.0,34857.1,348571.0,5,5,Retail Trade,"Chubb Group",1,1,1
321,1,1,15000000.0,10000000.0,1,0.281,0.2813391437229909,9806.667,147100.0,5,5,Retail Trade,"Zurich Group",1,1,1
321,1,2,25000000.0,25000000.0,1,0.687,0.1933608934765084,6740.0,168500.0,5,5,Retail Trade,"Hartford Group",1,1,1
321,1,3,25000000.0,50000000.0,1,0.445,0.08606567958895031,3000.0,75000.0,5,5,Retail Trade,"Liberty Mutual Group",1,1,1
321,1,4,25000000.0,75000000.0,1,1.0,0.08606567958895031,3000.0,75000.0,5,5,Retail Trade,"Allianz Group",1,1,1
323,1,0,5000000.0,0,1,,1.0,95700.0,478500.0,8,8,Wholesale Trade,"Westchester Fire Insurance Company",1,1,1
323,1,1,5000000.0,5000000.0,1,0.428,0.4284221525600836,41000.0,205000.0,8,8,Wholesale Trade,"Arch Group",1,1,1
323,1,2,15000000.0,10000000.0,1,0.455,0.19505398815743644,18666.667,280000.0,8,8,Wholesale Trade,"Hartford Group",1,1,1
323,1,3,15000000.0,25000000.0,1,0.446,0.08707767328456985,8333.333,125000.0,8,8,Wholesale Trade,"sompo",1,1,1
323,1,4,10000000.0,40000000.0,1,0.696,0.06060606060606061,5800.0,58000.0,8,8,Wholesale Trade,"Great American P&C Group",1,1,1
323,1,5,15000000.0,50000000.0,1,0.77,0.046673632880529434,4466.667,67000.0,8,8,Wholesale Trade,"Arch Group",1,1,1
323,1,6,10000000.0,65000000.0,1,0.851,0.03970741901776385,3800.0,38000.0,8,8,Wholesale Trade,"Westchester Fire Insurance Company",1,1,1
323,1,7,25000000.0,75000000.0,1,0.737,0.029258098223615466,2800.0,70000.0,8,8,Wholesale Trade,"AIG Group",1,1,1
325,1,0,5000000.0,0,1,,1.0,270000.0,1350000.0,3,3,Retail Trade,"Axis Capital Group",1,1,1
325,1,1,5000000.0,5000000.0,1,0.607,0.6074074074074074,164000.0,820000.0,3,3,Retail Trade,"Convex",1,1,1
325,1,2,20000000.0,10000000.0,1,0.305,0.18518518518518517,50000.0,1000000.0,3,3,Retail Trade,"None",1,1,1
326,1,0,5000000.0,0,1,,1.0,300000.0,1500000.0,7,7,Retail Trade,"Axis Capital Group",1,0,1
326,1,1,5000000.0,5000000.0,1,0.457,0.457298,137189.4,685947.0,7,7,Retail Trade,"Starr",1,0,1
326,1,2,10000000.0,10000000.0,1,0.525,0.24,72000.0,720000.0,7,7,Retail Trade,"AWAC",1,0,1
326,1,3,10000000.0,20000000.0,1,0.521,0.125,37500.0,375000.0,7,7,Retail Trade,"None",1,0,1
326,1,4,40000000.0,30000000.0,1,0.411,0.051333333333333335,15400.0,616000.0,7,7,Retail Trade,"None",1,0,1
326,1,5,15000000.0,70000000.0,1,0.517,0.026555555555555558,7966.667,119500.0,7,7,Retail Trade,"Westfield",1,0,1
326,1,6,15000000.0,85000000.0,1,0.502,0.013333333333333334,4000.0,60000.0,7,7,Retail Trade,"Argo/Colony",1,0,1
328,1,0,5000000.0,0,1,,1.0,39400.0,197000.0,5,5,Manufacturing,"Westchester Fire Insurance Company",0,1,0
328,1,1,5000000.0,5000000.0,1,0.564,0.5641573604060913,22227.8,111139.0,5,5,Manufacturing,"CNA Group",0,1,0
328,1,2,15000000.0,10000000.0,1,0.72,0.40609137055837563,16000.0,240000.0,5,5,Manufacturing,"AIG Group",0,1,0
328,1,3,15000000.0,25000000.0,1,0.524,0.21295939086294416,8390.6,125859.0,5,5,Manufacturing,"Chubb Group",0,1,0
328,1,4,15000000.0,40000000.0,1,0.887,0.18879864636209814,7438.667,111580.0,5,5,Manufacturing,"AXA XL Group",0,1,0
329,1,0,10000000.0,0,1,,1.0,13000.0,130000.0,3,3,Retail Trade,"Chubb Group",1,1,1
329,1,1,15000000.0,10000000.0,1,0.4,0.4,5200.0,78000.0,3,3,Retail Trade,"Hartford Group",1,1,1
329,1,2,25000000.0,25000000.0,1,0.404,0.16153846153846155,2100.0,52500.0,3,3,Retail Trade,"Allianz Group",1,1,1
330,1,0,15000000.0,0,1,,1.0,42000.0,630000.0,7,7,Retail Trade,"Chubb Group",1,1,1
330,1,1,15000000.0,15000000.0,1,0.77,0.7698428571428572,32333.4,485001.0,7,7,Retail Trade,"None",1,1,1
330,1,2,10000000.0,30000000.0,1,0.28,0.21571428571428572,9060.0,90600.0,7,7,Retail Trade,"CNA Group",1,1,1
330,1,3,10000000.0,40000000.0,1,0.849,0.1830952380952381,7690.0,76900.0,7,7,Retail Trade,"None",1,1,1
330,1,4,10000000.0,50000000.0,1,0.928,0.17,7140.0,71400.0,7,7,Retail Trade,"Everest Re Group",1,1,1
330,1,5,10000000.0,60000000.0,1,0.923,0.1569047619047619,6590.0,65900.0,7,7,Retail Trade,"Scottsdale",1,1,1
330,1,6,6177000.0,70000000.0,1,0.959,0.15043132357362568,6318.116,39027.0,7,7,Retail Trade,"None",1,1,1
337,1,0,10000000.0,0,1,,1.0,20490.0,204900.0,1,1,Manufacturing,"Chubb Group",0,1,1
338,1,0,10000000.0,0,1,,1.0,249500.0,2495000.0,8,8,Retail Trade,"AIG Group",1,1,1
338,1,1,15000000.0,10000000.0,1,0.32,0.3201068804275217,79866.667,1198000.0,8,8,Retail Trade,"Hartford Group",1,1,1
338,1,2,10000000.0,25000000.0,1,0.745,0.23847695390781562,59500.0,595000.0,8,8,Retail Trade,"QBE Group",1,1,1
338,1,3,15000000.0,35000000.0,1,0.589,0.14054776219104875,35066.667,526000.0,8,8,Retail Trade,"Great American P&C Group",1,1,1
338,1,4,50000000.0,50000000.0,1,0.524,0.07366092184368737,18378.4,918920.0,8,8,Retail Trade,"None",1,1,1
338,1,5,20000000.0,100000000.0,1,0.847,0.062425250501002005,15575.1,311502.0,8,8,Retail Trade,"None",1,1,1
338,1,6,30000000.0,120000000.0,1,0.606,0.037808951235804945,9433.333,283000.0,8,8,Retail Trade,"None",1,1,1
338,1,7,25000000.0,150000000.0,1,0.848,0.03206412825651302,8000.0,200000.0,8,8,Retail Trade,"CV Starr Group",1,1,1
340,1,0,10000000.0,0,1,,1.0,109921.9,1099219.0,9,9,Manufacturing,"Chubb Group",1,1,1
340,1,1,10000000.0,10000000.0,1,0.349,0.3487030336993811,38330.1,383301.0,9,9,Manufacturing,"Travelers Group",1,1,1
340,1,2,10000000.0,20000000.0,1,0.433,0.15085710854706844,16582.5,165825.0,9,9,Manufacturing,"Navigators (The Hartford)",1,1,1
340,1,3,15000000.0,30000000.0,1,0.428,0.06463983367584925,7105.333,106580.0,9,9,Manufacturing,"Zurich Group",1,1,1
340,1,4,15000000.0,45000000.0,1,0.842,0.05440529442570892,5980.333,89705.0,9,9,Manufacturing,"Liberty Mutual Group",1,1,1
