"date","Close","RR","RealizedVariance","atm1W","atm1M","returns","es_5","es_2.5","es_1","es_95","es_97.5","es_99"
2017-08-25,1.1924,1.0688342840675,0.355497504152568,0.079117,0.080203,0.010688342840675,-0.0120339301222443,-0.0133647292797207,-0.0142898073466483,-0.000536580518752617,-0.000362751369112029,-0.000285692699029749
2017-08-28,1.19642,0.10793804858049,0.31373566474287,0.094681,0.082752,0.0010793804858049,-0.0115325250312849,-0.0127532921217341,-0.0137572317689597,-0.00063150369571545,-0.000466924608123334,-0.000348702335435572
2017-08-29,1.19701,0.049313786128606,0.278669446740584,0.103667,0.085764,0.00049313786128606,-0.0110812464408196,-0.0122363964835132,-0.0133647292797207,-0.000705114199709371,-0.000547292578518868,-0.000462455668784745
2017-08-30,1.18908,-0.662484022689868,0.323819727297727,0.10595,0.084714,-0.00662484022689868,-0.011887705747262,-0.0128159869018555,-0.0137572317689597,-0.00057807183616148,-0.000444905383312514,-0.000318177575436641
2017-08-31,1.19095,0.157264439734924,0.324021276591257,0.106688,0.084904,0.00157264439734924,-0.011887705747262,-0.0128159869018555,-0.0137572317689597,-0.000584489996999853,-0.000443921813190524,-0.000324438342684972
2017-09-01,1.18611,-0.406398253495105,0.128571839320413,0.092497,0.081268,-0.00406398253495105,-0.00891166926072022,-0.00972770564172841,-0.010670420585654,-0.00121561864478159,-0.00100214232330136,-0.000875792484966436
2017-09-05,1.19239,0.258973690627336,0.139655189341569,0.113931,0.086048,0.00258973690627336,-0.00928353710461466,-0.00979620390613093,-0.0108242332358051,-0.00110201204056924,-0.000911364330834865,-0.000838261715143277
2017-09-06,1.19268,0.0243209017183892,0.13928712069318,0.120148,0.086641,0.000243209017183892,-0.0093175633183233,-0.00979325361048274,-0.0107615988305401,-0.00109477191293095,-0.000898785030133304,-0.000825560189223027
2017-09-07,1.20281,0.849347687560785,0.195788403502281,0.088516,0.083352,0.00849347687560785,-0.00977007282513681,-0.0107311266844063,-0.0119699972397653,-0.00089331357592542,-0.000760853787947595,-0.00069358536291627
2017-09-08,1.20365,0.069836466274821,0.191817409105604,0.088138,0.083126,0.00069836466274821,-0.00970185629204488,-0.0107005584410694,-0.0118724782149854,-0.000905460078099285,-0.000767824529450876,-0.000700825741918842
2017-09-11,1.19581,-0.492623134980397,0.207321011640412,0.078979,0.080917,-0.00492623134980397,-0.00981658321545784,-0.011060249843475,-0.0120202735552513,-0.000870944945100277,-0.000730543091107696,-0.000635909740653214
2017-09-12,1.19714,0.111221682374295,0.196381589679017,0.090773,0.078314,0.00111221682374295,-0.00972437816304797,-0.010670420585654,-0.0118724782149854,-0.000886971289085884,-0.000741399997274943,-0.000679111257805808
2017-09-13,1.18881,-0.695825049701803,0.293097788385442,0.082368,0.083078,-0.00695825049701803,-0.011060249843475,-0.0125657642144238,-0.0134511269686262,-0.000687265463998047,-0.000529485353619992,-0.000422453899390636
2017-09-14,1.19216,0.281794399441474,0.164701106223787,0.078978,0.080701,0.00281794399441474,-0.00926258003232843,-0.0103752454018729,-0.0112770643409856,-0.00107163281997395,-0.000834790005467369,-0.00076429585111414
2017-09-15,1.19478,0.219769158502201,0.173385376425189,0.078568,0.080093,0.00219769158502201,-0.00936263843595567,-0.0106088602012736,-0.0115141860262381,-0.00103269460787618,-0.000816645333750922,-0.000739340417676188
2017-09-18,1.19601,0.185123136203723,0.131703980913187,0.084901,0.083722,0.00185123136203723,-0.00891071321590607,-0.0099119392930149,-0.0107311266844063,-0.00121638500430318,-0.000975976978396672,-0.000865939148486337
2017-09-19,1.19928,0.273409085208308,0.144180433962042,0.084775,0.083992,0.00273409085208308,-0.0090350976491119,-0.0101104617800976,-0.0110253626769215,-0.00114917301101427,-0.000900657965102926,-0.000821946663470116
2017-09-20,1.18746,-0.985591354812883,0.241623997739917,0.083318,0.082272,-0.00985591354812883,-0.0102676465037544,-0.0116865874505014,-0.0126877196276146,-0.000781062303285488,-0.000632472292041329,-0.000546419062758493
2017-09-21,1.19451,0.593704208983882,0.296239318581636,0.08066,0.081625,0.00593704208983882,-0.010927128103585,-0.0124614589692014,-0.0135629403059478,-0.000673345777459111,-0.000515106454970414,-0.000407797447131712
2017-09-22,1.19476,0.0209290838921469,0.286667227286396,0.082974,0.084551,0.000209290838921469,-0.0106995651198387,-0.0123707897427667,-0.0135445141131086,-0.000680373131601717,-0.000510282413957321,-0.000425329470558123
2017-09-25,1.18559,-0.596126435817907,0.350886457671008,0.089306,0.086908,-0.00596126435817907,-0.0119467096220461,-0.0133816173430721,-0.0144013233784191,-0.000515165003334931,-0.000342336297819793,-0.000266375012314315
2017-09-26,1.17842,-0.604762185915865,0.409083412398866,0.085195,0.083692,-0.00604762185915865,-0.0127357669436256,-0.0142959162630935,-0.0155646004082214,-0.000400650219825874,-0.000256857460494278,-0.000231770206292276
2017-09-27,1.175,-0.290219106939799,0.231650774669074,0.077367,0.079153,-0.00290219106939799,-0.0100550012752919,-0.0114447182516308,-0.0126099337115448,-0.000809658958375488,-0.000664485407626462,-0.000560237186868014
2017-09-28,1.17816,0.26893617021277,0.175619169845781,0.076107,0.079133,0.0026893617021277,-0.00931434596634494,-0.0105484007898146,-0.0117060436142395,-0.00101998156697862,-0.000804288221492991,-0.000720999773775948
2017-09-29,1.18165,0.296224621443606,0.19308136980515,0.067222,0.07452,0.00296224621443606,-0.00945852428276916,-0.0106694217400024,-0.0119953552880112,-0.000935357500313553,-0.000759680910829747,-0.000680138906453627
2017-10-02,1.17318,-0.648690762508045,0.206167965381612,0.078967,0.077591,-0.00648690762508045,-0.00969716642776721,-0.0109606564853094,-0.012150125995548,-0.000864435679602055,-0.000718639178595171,-0.000617686732965595
2017-10-03,1.1748,0.13808622717743,0.136834066306084,0.08475,0.076375,0.0013808622717743,-0.0088209354971613,-0.00983471975083586,-0.0106694217400024,-0.00116707128375415,-0.000897873556415558,-0.000819190279025468
2017-10-04,1.17569,0.0757575757575617,0.12113648235643,0.084721,0.076346,0.000757575757575617,-0.00863799840322226,-0.00958693051443252,-0.0105484007898146,-0.00126968400789801,-0.00102175937056399,-0.000857373075623255
2017-10-05,1.17141,-0.364041541562813,0.133176398423373,0.090713,0.073607,-0.00364041541562813,-0.00880391839200754,-0.00971979489192094,-0.0106093554758426,-0.00116079845973921,-0.000896860735335107,-0.00081818765168702
2017-10-06,1.17336,0.166466053730111,0.121168782562387,0.07331,0.070806,0.00166466053730111,-0.00848274015384953,-0.00962067178175862,-0.0105748355506825,-0.00128018011905315,-0.00100606296745881,-0.000847013486900534
2017-10-09,1.17414,-0.0110707077588598,0.0370333536037895,0.076347,0.072455,-0.000110707077588598,-0.00754326762483588,-0.00843579997315575,-0.00920600268632239,-0.00171552693239421,-0.00146207981892333,-0.00136268904069703
2017-10-10,1.18138,0.616621527245485,0.109264213949081,0.081393,0.076265,0.00616621527245485,-0.00843579997315575,-0.00942742493064796,-0.0102038201733923,-0.00135231872507179,-0.00106588527377526,-0.000891778586658042
2017-10-11,1.18644,0.428312651306086,0.144806717345918,0.082938,0.077444,0.00428312651306086,-0.00880882092748124,-0.009971072785416,-0.01082408305762,-0.00112930744285062,-0.000864561336596259,-0.00079073378683074
2017-10-12,1.18314,-0.278143016081712,0.133774176028239,0.08206,0.076571,-0.00278143016081712,-0.00868676543910406,-0.00975859359634122,-0.0106179382103656,-0.00117650910514883,-0.00089306527213043,-0.000798291673043003
2017-10-13,1.18223,-0.0769139746775689,0.129415138519484,0.077699,0.073183,-0.000769139746775689,-0.00859347839868568,-0.00972753504447249,-0.0106164786521077,-0.00121201412144139,-0.000909039493052749,-0.000798245975802419
2017-10-16,1.17948,-0.170124165248952,0.135179072725758,0.080069,0.073746,-0.00170124165248952,-0.00865891313912531,-0.00982143583607914,-0.0106786357242784,-0.00116685997249768,-0.000867448522910622,-0.000789127769763678
2017-10-17,1.17716,-0.196696849459092,0.0668725812706735,0.080227,0.072826,-0.00196696849459092,-0.00782185179483578,-0.00877698879253983,-0.00959126403292914,-0.00147972568368023,-0.00127074959047113,-0.00112035888484008
2017-10-18,1.17946,0.195385504094598,0.0378173348589637,0.080822,0.073583,0.00195385504094598,-0.0075561209811726,-0.00843362293021212,-0.00915518067532136,-0.00167523324723553,-0.00140262850059399,-0.00133752836077582
2017-10-19,1.18488,0.459532328353652,0.0645786195403832,0.085013,0.075668,0.00459532328353652,-0.0078477546355511,-0.00877698879253983,-0.00952546765904098,-0.00148618111201064,-0.00130855484168819,-0.00114342218816913
2017-10-20,1.17825,-0.559550334211052,0.126014782943383,0.082953,0.074792,-0.00559550334211052,-0.00860984050283154,-0.00965851779936283,-0.0105848722251571,-0.00120131314189804,-0.000937134026393871,-0.000816950891016684
2017-10-23,1.17552,0.00340286521249345,0.120228652521383,0.088084,0.075776,3.40286521249345e-05,-0.00857949853198993,-0.00953478437526437,-0.0103637117380395,-0.00122288749354696,-0.000960067444599553,-0.000818480836143337
2017-10-24,1.17603,0.0433850551245415,0.112867175005589,0.087545,0.074756,0.000433850551245415,-0.0084678369321504,-0.0094478821468688,-0.0101962849905193,-0.00125997003013983,-0.00102046363743452,-0.0008472081735111
2017-10-25,1.18198,0.505939474333148,0.156427026301229,0.089908,0.075599,0.00505939474333148,-0.0091029767156284,-0.0100885910357398,-0.0110145909809044,-0.00102470983352431,-0.000789938497346619,-0.000719773223376174
2017-10-26,1.1638,-1.53809709132135,0.587341566607042,0.081033,0.071446,-0.0153809709132135,-0.0151149882339652,-0.0173662899747923,-0.018804318022645,-0.000218813719108198,-0.00013199719800787,-0.000110329774038719
2017-10-27,1.16108,-0.233717133528102,0.535646991004821,0.074587,0.06851,-0.00233717133528102,-0.0146495535568238,-0.0169429888416392,-0.0177878774857991,-0.00025205122405951,-0.000186913242653321,-0.00014741662522663
2017-10-30,1.16515,0.392038600723749,0.566383527997977,0.088714,0.070589,0.00392038600723749,-0.0151260708456005,-0.0172135731239016,-0.0180834818071792,-0.000243399096240302,-0.000147416274579637,-0.000125728126045201
2017-10-31,1.16522,0.0060078101532004,0.566014294152913,0.087239,0.067983,6.0078101532004e-05,-0.0151260708456005,-0.0172135731239016,-0.0180834818071792,-0.000247939733576908,-0.000151926355810343,-0.00013023214533877
2017-11-01,1.16285,-0.203395067025968,0.523093254473312,0.085321,0.067628,-0.00203395067025968,-0.0144339782962456,-0.0164748438392363,-0.0177878774857991,-0.000257110811368757,-0.000201650059234414,-0.000152438759332377
2017-11-02,1.16589,0.261426667239984,0.0636135024759136,0.098789,0.071252,0.00261426667239984,-0.00776533070376976,-0.00866501490037051,-0.00944721761025396,-0.0014364350078916,-0.00125674481812506,-0.00110683568564045
2017-11-03,1.16103,-0.416848930859694,0.087441369006769,0.052668,0.056801,-0.00416848930859694,-0.00779123904317043,-0.0092214779543969,-0.0101088783806024,-0.00139460133665046,-0.00111435949372365,-0.000938782653115672
2017-11-06,1.16116,-0.0284117814186899,0.0568639619799587,0.054105,0.056832,-0.000284117814186899,-0.00740783941380655,-0.00874872706428501,-0.00957777104098459,-0.0015643961634059,-0.00131695342297993,-0.00110623009462512
2017-11-07,1.16011,-0.0904268145647452,0.0584921449818567,0.054565,0.056986,-0.000904268145647452,-0.00747582103951698,-0.00878309811011758,-0.00959990301706601,-0.00155579627942486,-0.00130309002027256,-0.00110262788342434
2017-11-08,1.15954,-0.0491332718449078,0.0507010500041942,0.054973,0.057475,-0.000491332718449078,-0.00733310455990558,-0.00861587004204995,-0.00949026135234269,-0.00162815111255111,-0.00134055243510057,-0.00115675642599719
2017-11-09,1.16466,0.44155440950722,0.076026328846407,0.058368,0.060165,0.0044155440950722,-0.00774924293945113,-0.00897490901431192,-0.00987928443234097,-0.00145184619966685,-0.00119745635969742,-0.00102060634601212
2017-11-10,1.16667,0.172582556282526,0.0472306703612353,0.054709,0.057797,0.00172582556282526,-0.00725477406876414,-0.00859951904882169,-0.00944721761025396,-0.00166399575474357,-0.00134943277557786,-0.00116638614173738
2017-11-13,1.16649,0.0317291530888743,0.047270572327706,0.056074,0.059044,0.000317291530888743,-0.00729920560296163,-0.00858328952525006,-0.00942591707768496,-0.00165919401554824,-0.00135927168837701,-0.00118686678867668
2017-11-14,1.17909,1.08016356762595,0.278985837134525,0.062885,0.064675,0.0108016356762595,-0.010596191497873,-0.012565075618546,-0.0136232827405805,-0.000685429492297975,-0.000523102678513639,-0.000415981656450127
2017-11-15,1.1783,-0.0670008226683348,0.279400843501734,0.061911,0.064712,-0.000670008226683348,-0.010596191497873,-0.012565075618546,-0.0136232827405805,-0.000679285572759843,-0.000523102678513639,-0.000408308464735098
2017-11-16,1.17784,-0.0390392938979806,0.240711597484291,0.054346,0.059135,-0.000390392938979806,-0.00978334838646756,-0.0119332021487153,-0.0129036729926985,-0.000752001500731536,-0.000596687272539381,-0.000488568575912235
2017-11-17,1.17926,0.120559668545811,0.237661576473664,0.054068,0.059304,0.00120559668545811,-0.00975989333349251,-0.0118307917243155,-0.0129036729926985,-0.000771334816401289,-0.000604986682643783,-0.000497342073030673
2017-11-20,1.17372,0.0221566989927351,0.237558412504567,0.062296,0.06363,0.000221566989927351,-0.00987928443234097,-0.0117812030629715,-0.0129036729926985,-0.000760311979375745,-0.000606351302851821,-0.000513258323183637
2017-11-21,1.17419,0.0400436219882059,0.00452844427167026,0.060179,0.061278,0.000400436219882059,-0.00678944149340283,-0.00794833956169234,-0.00869222080574906,-0.00195794298620297,-0.00156058266246628,-0.00140375572528985
2017-11-22,1.18147,0.620001873632032,0.0805110868854695,0.060743,0.06235,0.00620001873632032,-0.00782827271915678,-0.00908379492242323,-0.00992847837144317,-0.00141156546635363,-0.00114051369503218,-0.000978363873144471
2017-11-23,1.18506,0.303858752232387,0.0986723018535035,0.063201,0.063737,0.00303858752232387,-0.00801314904094516,-0.00934240178541581,-0.0102166342530444,-0.00133539142098221,-0.00101763534128735,-0.000840551433744315
2017-11-24,1.19346,0.708824869626851,0.196251914277833,0.070958,0.069427,0.00708824869626851,-0.00944721761025396,-0.0108537149224918,-0.0120938867083521,-0.000831467300602115,-0.000700101738735155,-0.00059364671350283
2017-11-27,1.19044,-0.19618035178323,0.20385107650094,0.072204,0.06854,-0.0019618035178323,-0.0095337851810802,-0.0110305667920731,-0.0120938867083521,-0.000805462477290456,-0.000665607854876392,-0.000576627937754988
2017-11-28,1.18494,-0.462014045226961,0.24622177376595,0.070009,0.06714,-0.00462014045226961,-0.0101088783806024,-0.0119332021487153,-0.0129036729926985,-0.000714480107161874,-0.000570629656355567,-0.000469267384757379
2017-11-29,1.18524,0.0253177376069646,0.169469506672011,0.070172,0.067737,0.000253177376069646,-0.00904606379537844,-0.0105022420178171,-0.0115478823511677,-0.000974103581493435,-0.000755126644181521,-0.000665479923373503
2017-11-30,1.18983,0.387263339070557,0.180998057167982,0.072886,0.068831,0.00387263339070557,-0.00926103068039262,-0.0106600771888926,-0.0117812030629715,-0.000888090227532025,-0.000726076969965915,-0.000653072786094399
2017-12-01,1.19005,0.0184900363917626,0.0805798942968307,0.078467,0.07099,0.000184900363917626,-0.00797224718399182,-0.00900888013020692,-0.00978334838646756,-0.00136135122782352,-0.00115400391646955,-0.00102406713201317
2017-12-04,1.18681,0.0936155857299439,0.0746353237899845,0.081108,0.068174,0.000936155857299439,-0.00790439267131889,-0.00886564034852084,-0.00971318177850201,-0.00136985700796564,-0.00118359196494073,-0.00103837858906786
2017-12-05,1.18308,-0.3142878809582,0.0516993026160274,0.079779,0.06557,-0.003142878809582,-0.0076418869420243,-0.00860849683982241,-0.00936310480419358,-0.0014990939883388,-0.00130649665285642,-0.00116409083167973
2017-12-06,1.18043,-0.223991615106317,0.0616055537761077,0.082159,0.065129,-0.00223991615106317,-0.00778438668530081,-0.00869222080574906,-0.0095337851810802,-0.00141032651024674,-0.00124227726863688,-0.00109287550236585
2017-12-07,1.17728,-0.26685190989724,0.0458529633816532,0.085073,0.062488,-0.0026685190989724,-0.00758878026276098,-0.0085113579212118,-0.00924640574680114,-0.00150253027841576,-0.00131080823447921,-0.00118406199815317
2017-12-08,1.17755,0.0229342212557754,0.0458897827934212,0.056036,0.058995,0.000229342212557754,-0.00724281473265983,-0.0085601450245881,-0.00934867952202172,-0.00158939219557939,-0.00132793582863286,-0.00119650161073358
2017-12-11,1.17765,0.0722297756628159,0.0451804353135693,0.057123,0.060025,0.000722297756628159,-0.00723349498383491,-0.00853668105094713,-0.00934492296732091,-0.00158589438711432,-0.00132010986914988,-0.00120425272458368
2017-12-12,1.17425,-0.288710567655931,0.0420958192653721,0.058676,0.061146,-0.00288710567655931,-0.00720037878045881,-0.00850410389238166,-0.00928298810025399,-0.00161095589842096,-0.0013316300023706,-0.00121608435691065
2017-12-13,1.18365,0.800510964445397,0.160224931377245,0.053198,0.05748,0.00800510964445397,-0.00867497485129699,-0.0102867082467777,-0.0114386763567732,-0.00101583865528707,-0.000749825381779175,-0.000660721299642985
2017-12-14,1.17747,-0.522113800532258,0.200503507155332,0.048538,0.053613,-0.00522113800532258,-0.00917041510042916,-0.0110393075172694,-0.0123796951098426,-0.00079655463858748,-0.000637535420752344,-0.000534623597242967
2017-12-15,1.17519,-0.193635506637117,0.207897253340532,0.044788,0.051766,-0.00193635506637117,-0.00923122461334838,-0.0111932504704591,-0.0126407907609268,-0.000760426779605233,-0.000596343093143619,-0.000524588998817627
2017-12-18,1.17842,0.346574700898371,0.230876629902631,0.046737,0.053356,0.00346574700898371,-0.00951583274737099,-0.0117211895271331,-0.0130397990445816,-0.000718919139959732,-0.000531312866670031,-0.000483867958558313
2017-12-19,1.18373,0.450603350248632,0.254814547378448,0.050767,0.056348,0.00450603350248632,-0.00992141124874588,-0.0121563461369454,-0.0136442963912176,-0.000683319726086402,-0.000497899981453076,-0.000434521598153211
2017-12-20,1.1878,0.343828406815745,0.150294581205678,0.054445,0.058196,0.00343828406815745,-0.00858436205768382,-0.0101914720665642,-0.0111908630924496,-0.00100561143657404,-0.000745672113433866,-0.000681289624521048
2017-12-21,1.18523,-0.216366391648422,0.105136900151422,0.050741,0.056617,-0.00216366391648422,-0.00792635879373829,-0.00949038203540475,-0.0103338665476687,-0.00127131042127244,-0.000925201556599557,-0.000795813474796556
2017-12-22,1.18644,0.102089889726039,0.0997224273821546,0.048451,0.054858,0.00102089889726039,-0.00783143463812515,-0.0093587112543541,-0.0102479903147423,-0.00129624325362799,-0.000951370837061936,-0.00081145471005674
2017-12-26,1.18575,-0.119612186965639,0.0785610377757362,0.053204,0.057265,-0.00119612186965639,-0.00767222911382822,-0.00899384482267673,-0.00989590653075936,-0.00135273852467407,-0.00106555463727436,-0.000955264069832832
2017-12-27,1.19006,0.363483027619634,0.0643763441981851,0.051701,0.057436,0.00363483027619634,-0.00753101441374841,-0.00881111431308517,-0.0096508702080612,-0.00144686996685038,-0.00116718566813545,-0.00102259451349233
2017-12-28,1.19397,0.328554862780035,0.0623224091027759,0.057404,0.061377,0.00328554862780035,-0.00756942868095837,-0.00877489107818301,-0.00958123547347763,-0.00146337933429801,-0.00119568538109117,-0.00106723704931152
2017-12-29,1.20075,0.567853463654866,0.11745103725275,0.061155,0.064445,0.00567853463654866,-0.00830619191580497,-0.00958123547347763,-0.0106160194457239,-0.00121225650381179,-0.000862252303361336,-0.000780731046576243
2018-01-02,1.20618,0.422945633169592,0.15114316985934,0.074359,0.068192,0.00422945633169592,-0.00882918717402831,-0.0101079215322484,-0.0110731994831517,-0.000996221344403513,-0.000742396489347581,-0.000696054196316234
2018-01-03,1.20112,-0.419506209686785,0.183478846798354,0.072809,0.065521,-0.00419506209686785,-0.00927412487847898,-0.0106831490780598,-0.0118754836997624,-0.00082017665428988,-0.000678584400873084,-0.000610893547729903
2018-01-04,1.20669,0.463733848408159,0.200064680956735,0.078362,0.065797,0.00463733848408159,-0.00949038203540475,-0.010851850644262,-0.0121563461369454,-0.000783367717445541,-0.00064295213636574,-0.000560368063132146
2018-01-05,1.20314,-0.294193206208715,0.195784949901327,0.045058,0.05656,-0.00294193206208715,-0.00903202114842658,-0.010959566520092,-0.0121563461369454,-0.000795108964531379,-0.000638198261856905,-0.000555657375463712
2018-01-08,1.19703,-0.556603224975695,0.19325486867503,0.049982,0.058356,-0.00556603224975695,-0.0090707882131573,-0.0108171511084539,-0.0118754836997624,-0.000802519845691883,-0.000640087795384057,-0.000564012766358839
2018-01-09,1.19287,-0.347526795485488,0.181633241667667,0.049103,0.057387,-0.00347526795485488,-0.00884703667902544,-0.0106831490780598,-0.0115761496211421,-0.000881464530855631,-0.000679934521008021,-0.000599224566543619
2018-01-10,1.19561,0.22969812301424,0.156988395217765,0.054184,0.06009,0.0022969812301424,-0.00863550793139612,-0.0102197075565427,-0.011035137504184,-0.0010082256287716,-0.000742668169509614,-0.00068365105428813
2018-01-11,1.20431,0.727662030260698,0.219876984842501,0.062698,0.065901,0.00727662030260698,-0.00960424532888905,-0.011270336522257,-0.0123986124029116,-0.000745315987906645,-0.000587174004678523,-0.000515490049415894
2018-01-12,1.22051,1.34516860276839,0.564462770301401,0.07246,0.073494,0.0134516860276839,-0.0146495535568238,-0.0172135731239016,-0.0184239461215971,-0.000223237531569159,-0.000127390386655944,-0.000105729154637535
2018-01-15,1.22669,0.611861584770718,0.577376260074359,0.078276,0.077421,0.00611861584770718,-0.0151260708456005,-0.0172135731239016,-0.0184239461215971,-0.000191700575492789,-0.000114322744124919,-9.26790761421698e-05
2018-01-16,1.2271,0.0334232772746188,0.553444708451031,0.076339,0.074656,0.000334232772746188,-0.0146495535568238,-0.0172135731239016,-0.0180834818071792,-0.000211027764048318,-0.000106068495234347,-0.000106068495234347
2018-01-17,1.21806,-0.736696275772159,0.651436743455092,0.078094,0.076408,-0.00736696275772159,-0.0164748438392363,-0.0184239461215971,-0.019637608789078,-0.000107497172348786,-8.58626785216503e-05,-1.53441904156713e-05
2018-01-18,1.22346,0.443327914881046,0.584846265421023,0.083644,0.080981,0.00443327914881046,-0.0151260708456005,-0.017489085243779,-0.0184239461215971,-0.000191032284113328,-0.000113658050545617,-9.20152759682167e-05
2018-01-19,1.22174,-0.140584898566356,0.226903374187233,0.083577,0.081193,-0.00140584898566356,-0.0100741914285873,-0.0113115734309411,-0.0126665808054929,-0.000713292570297837,-0.000598564197276814,-0.000501982906951743
2018-01-22,1.22566,0.00244772076401316,0.152029652670994,0.080223,0.078462,2.44772076401316e-05,-0.00896926964206473,-0.0100741914285873,-0.0110721817962383,-0.000998981643714762,-0.000773195835630966,-0.000716799556657175
2018-01-23,1.23092,0.429156536070366,0.188641296068622,0.079994,0.077017,0.00429156536070366,-0.0094406222972672,-0.0107121663551511,-0.0118754836997624,-0.000810038308151336,-0.000685389735897439,-0.000624678345539525
2018-01-24,1.23929,0.679979202547687,0.172571358700786,0.091392,0.08521,0.00679979202547687,-0.00935900391276881,-0.0103439272157021,-0.0113485387150064,-0.000902868284305343,-0.000717145152533073,-0.000664303093528979
2018-01-25,1.23916,-0.010489877268433,0.133285438183252,0.09035,0.086348,-0.00010489877268433,-0.00885982834777794,-0.00975000543431835,-0.0107007125103808,-0.00111263460536827,-0.000875942641362558,-0.000772974313697756
2018-01-26,1.24315,0.321992317376282,0.150068425932139,0.089003,0.086219,0.00321992317376282,-0.00908828258796997,-0.0100599834363666,-0.010911600637768,-0.00100441254061208,-0.000790051228176988,-0.000723107842641728
2018-01-29,1.23811,-0.406222851443096,0.183070628671664,0.095715,0.088731,-0.00406222851443096,-0.00958326236884057,-0.0106659901826188,-0.0116203741275148,-0.00083019532639568,-0.000708367224042535,-0.000643151503557193
2018-01-30,1.24088,0.223728101703398,0.156246414879642,0.097585,0.089193,0.00223728101703398,-0.00925284744217003,-0.0101151709125782,-0.0110634550612108,-0.000979222060786138,-0.000774593397214277,-0.000718446540713548
2018-01-31,1.24172,0.067693894655402,0.0646885643748876,0.08659,0.082453,0.00067693894655402,-0.00785766786378056,-0.0086960770358885,-0.00944670696346641,-0.00142217052312167,-0.00125908582985145,-0.00117848195679392
2018-02-01,1.25109,0.754598460200375,0.178550324097222,0.085232,0.083452,0.00754598460200375,-0.00940238541034545,-0.0105973132289159,-0.0115723011534525,-0.000855004840762652,-0.000717353960775693,-0.00064634580545624
2018-02-02,1.24608,-0.400450806896383,0.189886683356145,0.083641,0.084242,-0.00400450806896383,-0.00956013875311868,-0.0107357512839261,-0.011874593899463,-0.000809575264621057,-0.000685423296863091,-0.00061919573720405
2018-02-05,1.23672,-0.638723517076808,0.238476828602626,0.099838,0.089437,-0.00638723517076808,-0.0104665371084316,-0.0116203741275148,-0.0128120316989084,-0.000690173993897952,-0.000560740528152266,-0.000502187029780232
2018-02-06,1.23807,0.109159712788664,0.230849144483486,0.110741,0.094481,0.00109159712788664,-0.0105638163096419,-0.0113485387150064,-0.0125287333256046,-0.000721857683263521,-0.000613826527411386,-0.000530801883251646
2018-02-07,1.22703,-0.891710484867571,0.388962169573314,0.103607,0.091341,-0.00891710484867571,-0.0130397990445816,-0.0142885271947818,-0.0151260708456005,-0.000387742753947103,-0.000251835576592347,-0.000227460193867833
2018-02-08,1.22608,-0.0774227199008994,0.276277257857329,0.114525,0.094923,-0.000774227199008994,-0.0111948111074431,-0.0122734775277242,-0.0135451360095054,-0.00062895768205954,-0.000493202126423667,-0.000444471890755045
2018-02-09,1.22535,-0.0595393449040943,0.244914074826858,0.099938,0.094149,-0.000595393449040943,-0.0106811124261862,-0.0117258664064331,-0.0128870695002765,-0.000690206427697535,-0.000566063890681224,-0.000507137595299864
2018-02-12,1.23008,0.392566536355251,0.194142225666657,0.097156,0.090927,0.00392566536355251,-0.00979188434045712,-0.0107155441013122,-0.0118276496288156,-0.000810998586452595,-0.000691717733043902,-0.0006313080820297
2018-02-13,1.2354,0.432492195629552,0.22916895694353,0.095513,0.088678,0.00432492195629552,-0.0102159279883577,-0.0113156815005965,-0.012596710721371,-0.00072443089576941,-0.000616367098743839,-0.000513691298336996
2018-02-14,1.24686,0.927634774162217,0.242240694025976,0.098669,0.091234,0.00927634774162217,-0.0105794386716793,-0.0116766211324266,-0.0128120316989084,-0.000682644739353978,-0.000552764789106994,-0.000493921786637373
2018-02-15,1.25032,0.277497072646489,0.256442763580079,0.09962,0.091312,0.00277497072646489,-0.0107155441013122,-0.0119342191397132,-0.0130397990445816,-0.000664578260474633,-0.000512801703384773,-0.000472503763588537
2018-02-16,1.24123,-0.727013884445585,0.361443614497089,0.098219,0.089812,-0.00727013884445585,-0.012596710721371,-0.0140593216558704,-0.0146495535568238,-0.000432278743856723,-0.000270153822502927,-0.000230981937900367
2018-02-19,1.24006,-0.0926515255275082,0.332338778440412,0.106055,0.094393,-0.000926515255275082,-0.0121004971492166,-0.0135451360095054,-0.0142885271947818,-0.000482530524377118,-0.000361848046002007,-0.000272030121191115
2018-02-20,1.23358,-0.522555360224509,0.349541699484192,0.106578,0.093888,-0.00522555360224509,-0.0124627126734423,-0.0137459137457155,-0.0146495535568238,-0.000462623646523035,-0.00030283734889998,-0.000249291727018169
2018-02-21,1.22807,-0.446667423272095,0.217342802039701,0.103239,0.090088,-0.00446667423272095,-0.010105744588105,-0.0111150425527442,-0.0121004971492166,-0.000734869976277825,-0.000621719619636512,-0.000551879295655648
2018-02-22,1.23259,0.368057195436749,0.229035096796779,0.100715,0.087679,0.00368057195436749,-0.010188397248695,-0.0113156815005965,-0.012596710721371,-0.00070546637593688,-0.000570546704600399,-0.000505574507505987
2018-02-23,1.22975,-0.230409138480774,0.133942933380538,0.097576,0.085669,-0.00230409138480774,-0.00885666050342759,-0.00976583251573991,-0.0106811124261862,-0.00107487167405202,-0.000814951527755951,-0.000765581930301186
